x,theta
0.631168,0.127433
0.631656,0.059721
0.632145,-0.008718
0.632633,-0.077158
0.633122,-0.145597
0.633610,-0.210256
0.634099,-0.272023
0.634587,-0.333791
0.635076,-0.395558
0.635564,-0.453126
0.636053,-0.500987
0.636541,-0.548849
0.637030,-0.596710
0.637518,-0.644009
0.638007,-0.676876
0.638495,-0.709743
0.638984,-0.742609
0.639472,-0.775476
0.639961,-0.798958
0.640449,-0.819682
0.640938,-0.840406
0.641426,-0.861130
0.641915,-0.877598
0.642404,-0.889952
0.642892,-0.902305
0.643381,-0.914658
0.643869,-0.925731
0.644358,-0.932831
0.644846,-0.939931
0.645335,-0.947031
0.645823,-0.954131
0.646312,-0.957283
0.646800,-0.960342
0.647289,-0.963400
0.647777,-0.966459
0.648266,-0.969517
0.648754,-0.972576
0.649243,-0.975634
0.649731,-0.978692
0.650220,-0.980573
0.650708,-0.981003
0.651197,-0.981433
0.651685,-0.981862
0.652174,-0.982292
0.652662,-0.982722
0.653151,-0.983152
0.653639,-0.983581
0.654128,-0.984011
0.654617,-0.984441
0.655105,-0.984871
0.655594,-0.985301
0.656082,-0.985730
0.656571,-0.986160
0.657059,-0.986590
0.657548,-0.987020
0.658036,-0.987450
0.658525,-0.987628
0.659013,-0.987417
0.659502,-0.987206
0.659990,-0.986994
0.660479,-0.986783
0.660967,-0.986572
0.661456,-0.986360
0.661944,-0.986149
0.662433,-0.985938
0.662921,-0.985727
0.663410,-0.985515
0.663898,-0.985304
0.664387,-0.985093
0.664875,-0.984881
0.665364,-0.984670
0.665852,-0.984459
0.666341,-0.984247
0.666830,-0.984008
0.667318,-0.983763
0.667807,-0.983518
0.668295,-0.983273
0.668784,-0.983028
0.669272,-0.982782
0.669761,-0.982537
0.670249,-0.982292
0.670738,-0.982047
0.671226,-0.981802
0.671715,-0.981556
0.672203,-0.981311
0.672692,-0.981066
0.673180,-0.980821
0.673669,-0.980575
0.674157,-0.980330
0.674646,-0.980085
0.675134,-0.979840
0.675623,-0.979595
0.676111,-0.979349
0.676600,-0.979104
0.677088,-0.978859
0.677577,-0.978614
0.678065,-0.978369
0.678554,-0.978123
0.679043,-0.977878
0.679531,-0.977633
0.680020,-0.977388
0.680508,-0.977142
0.680997,-0.976897
0.681485,-0.976652
0.681974,-0.976407
0.682462,-0.976162
0.682951,-0.975916
0.683439,-0.975685
0.683928,-0.975505
0.684416,-0.975325
0.684905,-0.975145
0.685393,-0.974964
0.685882,-0.974784
0.686370,-0.974604
0.686859,-0.974424
0.687347,-0.974244
0.687836,-0.974063
0.688324,-0.973883
0.688813,-0.973703
0.689301,-0.973523
0.689790,-0.973342
0.690278,-0.973162
0.690767,-0.972982
0.691255,-0.972802
0.691744,-0.972622
0.692233,-0.972441
0.692721,-0.972261
0.693210,-0.972081
0.693698,-0.971901
0.694187,-0.971721
0.694675,-0.971540
0.695164,-0.971360
0.695652,-0.971180
0.696141,-0.971000
0.696629,-0.970820
0.697118,-0.970639
0.697606,-0.970459
0.698095,-0.970279
0.698583,-0.970099
0.699072,-0.969918
0.699560,-0.969738
0.700049,-0.968706
0.700537,-0.968617
0.701026,-0.968528
0.701514,-0.968439
0.702003,-0.968350
0.702491,-0.968261
0.702980,-0.968172
0.703468,-0.968083
0.703957,-0.967995
0.704446,-0.967906
0.704934,-0.967817
0.705423,-0.967728
0.705911,-0.967639
0.706400,-0.967550
0.706888,-0.967461
0.707377,-0.967372
0.707865,-0.967283
0.708354,-0.967195
0.708842,-0.967106
0.709331,-0.967017
0.709819,-0.966928
0.710308,-0.966839
0.710796,-0.966750
0.711285,-0.966661
0.711773,-0.966572
0.712262,-0.966483
0.712750,-0.966395
0.713239,-0.966306
0.713727,-0.966217
0.714216,-0.966128
0.714704,-0.966039
0.715193,-0.965950
0.715681,-0.965861
0.716170,-0.965772
0.716659,-0.965684
0.717147,-0.965595
0.717636,-0.965506
0.718124,-0.965417
0.718613,-0.965328
0.719101,-0.965239
0.719590,-0.965150
0.720078,-0.965061
0.720567,-0.964972
0.721055,-0.964884
0.721544,-0.964795
0.722032,-0.964706
0.722521,-0.964617
0.723009,-0.964528
0.723498,-0.964439
0.723986,-0.964350
0.724475,-0.964261
0.724963,-0.964173
0.725452,-0.964084
0.725940,-0.963995
0.726429,-0.963906
0.726917,-0.963817
0.727406,-0.963728
0.727894,-0.963639
0.728383,-0.963550
0.728872,-0.963462
0.729360,-0.963373
0.729849,-0.963284
0.730337,-0.963195
0.730826,-0.963106
0.731314,-0.963017
0.731803,-0.962928
0.732291,-0.962839
0.732780,-0.962750
0.733268,-0.962662
0.733757,-0.962641
0.734245,-0.962631
0.734734,-0.962621
0.735222,-0.962611
0.735711,-0.962601
0.736199,-0.962591
0.736688,-0.962581
0.737176,-0.962571
0.737665,-0.962560
0.738153,-0.962550
0.738642,-0.962540
0.739130,-0.962530
0.739619,-0.962520
0.740107,-0.962510
0.740596,-0.962500
0.741085,-0.962490
0.741573,-0.962480
0.742062,-0.962470
0.742550,-0.962460
0.743039,-0.962450
0.743527,-0.962440
0.744016,-0.962430
0.744504,-0.962420
0.744993,-0.962409
0.745481,-0.962399
0.745970,-0.962389
0.746458,-0.962379
0.746947,-0.962369
0.747435,-0.962359
0.747924,-0.962349
0.748412,-0.962339
0.748901,-0.962329
0.749389,-0.962319
0.749878,-0.962309
0.750366,-0.962299
0.750855,-0.962289
0.751343,-0.962279
0.751832,-0.962269
0.752320,-0.962259
0.752809,-0.962248
0.753298,-0.962238
0.753786,-0.962228
0.754275,-0.962218
0.754763,-0.962208
0.755252,-0.962198
0.755740,-0.962188
0.756229,-0.962178
0.756717,-0.962168
0.757206,-0.962158
0.757694,-0.962148
0.758183,-0.962138
0.758671,-0.962128
0.759160,-0.962118
0.759648,-0.962108
0.760137,-0.962097
0.760625,-0.962087
0.761114,-0.962077
0.761602,-0.962067
0.762091,-0.962057
0.762579,-0.962047
0.763068,-0.962037
0.763556,-0.962027
0.764045,-0.962017
0.764533,-0.962007
0.765022,-0.961997
0.765511,-0.961987
0.765999,-0.961977
0.766488,-0.961967
0.766976,-0.962405
0.767465,-0.962424
0.767953,-0.962443
0.768442,-0.962461
0.768930,-0.962480
0.769419,-0.962498
0.769907,-0.962517
0.770396,-0.962536
0.770884,-0.962554
0.771373,-0.962573
0.771861,-0.962591
0.772350,-0.962610
0.772838,-0.962629
0.773327,-0.962647
0.773815,-0.962666
0.774304,-0.962684
0.774792,-0.962703
0.775281,-0.962722
0.775769,-0.962740
0.776258,-0.962759
0.776746,-0.962777
0.777235,-0.962796
0.777723,-0.962815
0.778212,-0.962833
0.778701,-0.962852
0.779189,-0.962870
0.779678,-0.962889
0.780166,-0.962908
0.780655,-0.962926
0.781143,-0.962945
0.781632,-0.962964
0.782120,-0.962982
0.782609,-0.963001
0.783097,-0.963019
0.783586,-0.963043
0.784074,-0.963071
0.784563,-0.963100
0.785051,-0.963128
0.785540,-0.963157
0.786028,-0.963185
0.786517,-0.963214
0.787005,-0.963242
0.787494,-0.963271
0.787982,-0.963299
0.788471,-0.963327
0.788959,-0.963356
0.789448,-0.963384
0.789936,-0.963413
0.790425,-0.963441
0.790914,-0.963470
0.791402,-0.963498
0.791891,-0.963527
0.792379,-0.963555
0.792868,-0.963583
0.793356,-0.963612
0.793845,-0.963640
0.794333,-0.963669
0.794822,-0.963697
0.795310,-0.963726
0.795799,-0.963754
0.796287,-0.963782
0.796776,-0.963811
0.797264,-0.963839
0.797753,-0.963868
0.798241,-0.963896
0.798730,-0.963925
0.799218,-0.963953
0.799707,-0.963982
0.800195,-0.964011
0.800684,-0.964041
0.801172,-0.964072
0.801661,-0.964102
0.802149,-0.964133
0.802638,-0.964163
0.803127,-0.964194
0.803615,-0.964225
0.804104,-0.964255
0.804592,-0.964286
0.805081,-0.964316
0.805569,-0.964347
0.806058,-0.964377
0.806546,-0.964408
0.807035,-0.964438
0.807523,-0.964469
0.808012,-0.964499
0.808500,-0.964530
0.808989,-0.964560
0.809477,-0.964591
0.809966,-0.964621
0.810454,-0.964652
0.810943,-0.964683
0.811431,-0.964713
0.811920,-0.964744
0.812408,-0.964774
0.812897,-0.964805
0.813385,-0.964835
0.813874,-0.964866
0.814362,-0.964896
0.814851,-0.964927
0.815340,-0.964957
0.815828,-0.964988
0.816317,-0.965018
0.816805,-0.965048
0.817294,-0.965075
0.817782,-0.965102
0.818271,-0.965129
0.818759,-0.965156
0.819248,-0.965184
0.819736,-0.965211
0.820225,-0.965238
0.820713,-0.965265
0.821202,-0.965292
0.821690,-0.965319
0.822179,-0.965346
0.822667,-0.965374
0.823156,-0.965401
0.823644,-0.965428
0.824133,-0.965455
0.824621,-0.965482
0.825110,-0.965509
0.825598,-0.965536
0.826087,-0.965563
0.826575,-0.965591
0.827064,-0.965618
0.827553,-0.965645
0.828041,-0.965672
0.828530,-0.965699
0.829018,-0.965726
0.829507,-0.965753
0.829995,-0.965781
0.830484,-0.965808
0.830972,-0.965835
0.831461,-0.965862
0.831949,-0.965889
0.832438,-0.965916
0.832926,-0.965943
0.833415,-0.965970
0.833903,-0.965991
0.834392,-0.966012
0.834880,-0.966034
0.835369,-0.966055
0.835857,-0.966077
0.836346,-0.966098
0.836834,-0.966120
0.837323,-0.966141
0.837811,-0.966162
0.838300,-0.966184
0.838788,-0.966205
0.839277,-0.966227
0.839766,-0.966248
0.840254,-0.966270
0.840743,-0.966291
0.841231,-0.966312
0.841720,-0.966334
0.842208,-0.966355
0.842697,-0.966377
0.843185,-0.966398
0.843674,-0.966420
0.844162,-0.966441
0.844651,-0.966462
0.845139,-0.966484
0.845628,-0.966505
0.846116,-0.966527
0.846605,-0.966548
0.847093,-0.966570
0.847582,-0.966591
0.848070,-0.966612
0.848559,-0.966634
0.849047,-0.966655
0.849536,-0.966677
0.850024,-0.966698
0.850513,-0.966717
0.851001,-0.966735
0.851490,-0.966754
0.851979,-0.966773
0.852467,-0.966792
0.852956,-0.966810
0.853444,-0.966829
0.853933,-0.966848
0.854421,-0.966866
0.854910,-0.966885
0.855398,-0.966904
0.855887,-0.966922
0.856375,-0.966941
0.856864,-0.966960
0.857352,-0.966979
0.857841,-0.966997
0.858329,-0.967016
0.858818,-0.967035
0.859306,-0.967053
0.859795,-0.967072
0.860283,-0.967091
0.860772,-0.967110
0.861260,-0.967128
0.861749,-0.967147
0.862237,-0.967166
0.862726,-0.967184
0.863214,-0.967203
0.863703,-0.967222
0.864191,-0.967241
0.864680,-0.967259
0.865169,-0.967278
0.865657,-0.967297
0.866146,-0.967315
0.866634,-0.967334
0.867123,-0.967367
0.867611,-0.967387
0.868100,-0.967407
0.868588,-0.967427
0.869077,-0.967447
0.869565,-0.967467
0.870054,-0.967488
0.870542,-0.967508
0.871031,-0.967528
0.871519,-0.967548
0.872008,-0.967569
0.872496,-0.967589
0.872985,-0.967609
0.873473,-0.967629
0.873962,-0.967649
0.874450,-0.967669
0.874939,-0.967690
0.875427,-0.967709
0.875916,-0.967729
0.876404,-0.967749
0.876893,-0.967769
0.877382,-0.967788
0.877870,-0.967808
0.878359,-0.967828
0.878847,-0.967847
0.879336,-0.967867
0.879824,-0.967887
0.880313,-0.967907
0.880801,-0.967926
0.881290,-0.967946
0.881778,-0.967966
0.882267,-0.967986
0.882755,-0.968005
0.883244,-0.968025
0.883732,-0.968045
0.884221,-0.968066
0.884709,-0.968087
0.885198,-0.968107
0.885686,-0.968128
0.886175,-0.968148
0.886663,-0.968169
0.887152,-0.968190
0.887640,-0.968210
0.888129,-0.968231
0.888617,-0.968252
0.889106,-0.968272
0.889595,-0.968293
0.890083,-0.968313
0.890572,-0.968334
0.891060,-0.968355
0.891549,-0.968375
0.892037,-0.968394
0.892526,-0.968411
0.893014,-0.968429
0.893503,-0.968446
0.893991,-0.968464
0.894480,-0.968481
0.894968,-0.968499
0.895457,-0.968516
0.895945,-0.968534
0.896434,-0.968552
0.896922,-0.968569
0.897411,-0.968587
0.897899,-0.968604
0.898388,-0.968622
0.898876,-0.968639
0.899365,-0.968657
0.899853,-0.968674
0.900342,-0.968680
0.900830,-0.968681
0.901319,-0.968682
0.901808,-0.968683
0.902296,-0.968684
0.902785,-0.968685
0.903273,-0.968686
0.903762,-0.968686
0.904250,-0.968687
0.904739,-0.968688
0.905227,-0.968689
0.905716,-0.968690
0.906204,-0.968691
0.906693,-0.968692
0.907181,-0.968692
0.907670,-0.968693
0.908158,-0.968694
0.908647,-0.968665
0.909135,-0.968618
0.909624,-0.968572
0.910112,-0.968525
0.910601,-0.968479
0.911089,-0.968432
0.911578,-0.968386
0.912066,-0.968339
0.912555,-0.968293
0.913043,-0.968246
0.913532,-0.968200
0.914021,-0.968153
0.914509,-0.968107
0.914998,-0.968060
0.915486,-0.968014
0.915975,-0.967967
0.916463,-0.967921
0.916952,-0.967813
0.917440,-0.967661
0.917929,-0.967509
0.918417,-0.967358
0.918906,-0.967206
0.919394,-0.967054
0.919883,-0.966903
0.920371,-0.966751
0.920860,-0.966599
0.921348,-0.966448
0.921837,-0.966296
0.922325,-0.966144
0.922814,-0.965992
0.923302,-0.965841
0.923791,-0.965689
0.924279,-0.965537
0.924768,-0.965386
0.925256,-0.965134
0.925745,-0.964792
0.926234,-0.964450
0.926722,-0.964108
0.927211,-0.963765
0.927699,-0.963423
0.928188,-0.963081
0.928676,-0.962739
0.929165,-0.962397
0.929653,-0.962055
0.930142,-0.961713
0.930630,-0.961370
0.931119,-0.961028
0.931607,-0.960686
0.932096,-0.960344
0.932584,-0.960002
0.933073,-0.959660
0.933561,-0.960093
0.934050,-0.959563
0.934538,-0.959033
0.935027,-0.958503
0.935515,-0.957973
0.936004,-0.957443
0.936492,-0.956913
0.936981,-0.956383
0.937469,-0.955853
0.937958,-0.955061
0.938447,-0.954252
0.938935,-0.953443
0.939424,-0.952634
0.939912,-0.951824
0.940401,-0.951015
0.940889,-0.950206
0.941378,-0.949397
0.941866,-0.948417
0.942355,-0.947189
0.942843,-0.945962
0.943332,-0.944734
0.943820,-0.943506
0.944309,-0.942278
0.944797,-0.941051
0.945286,-0.939823
0.945774,-0.938595
0.946263,-0.936806
0.946751,-0.934940
0.947240,-0.933073
0.947728,-0.931207
0.948217,-0.929341
0.948705,-0.927474
0.949194,-0.925608
0.949682,-0.923742
0.950171,-0.922968
0.950660,-0.920484
0.951148,-0.917999
0.951637,-0.915515
0.952125,-0.912978
0.952614,-0.909888
0.953102,-0.906798
0.953591,-0.903708
0.954079,-0.900618
0.954568,-0.896916
0.955056,-0.893082
0.955545,-0.889247
0.956033,-0.885412
0.956522,-0.881080
0.957010,-0.876351
0.957499,-0.871621
0.957987,-0.866892
0.958476,-0.861849
0.958964,-0.856046
0.959453,-0.850242
0.959941,-0.844439
0.960430,-0.838601
0.960918,-0.831541
0.961407,-0.824480
0.961895,-0.817420
0.962384,-0.810360
0.962872,-0.802211
0.963361,-0.793724
0.963850,-0.785237
0.964338,-0.776749
0.964827,-0.767484
0.965315,-0.757435
0.965804,-0.747385
0.966292,-0.737336
0.966781,-0.726906
0.967269,-0.715229
0.967758,-0.703553
0.968246,-0.691876
0.968735,-0.680199
0.969223,-0.666984
0.969712,-0.653719
0.970200,-0.640455
0.970689,-0.627190
0.971177,-0.612936
0.971666,-0.598265
0.972154,-0.583595
0.972643,-0.568924
0.973131,-0.553788
0.973620,-0.538059
0.974108,-0.522331
0.974597,-0.506602
0.975085,-0.490777
0.975574,-0.474498
0.976063,-0.458220
0.976551,-0.441941
0.977040,-0.425662
0.977528,-0.409459
0.978017,-0.393263
0.978505,-0.377068
0.978994,-0.360872
0.979482,-0.345168
0.979971,-0.329733
0.980459,-0.314299
0.980948,-0.298864
0.981436,-0.283962
0.981925,-0.269923
0.982413,-0.255884
0.982902,-0.241845
0.983390,-0.228027
0.983879,-0.215883
0.984367,-0.203740
0.984856,-0.191596
0.985344,-0.179452
0.985833,-0.169184
0.986321,-0.159241
0.986810,-0.149298
0.987298,-0.139356
0.987787,-0.130755
0.988276,-0.123097
0.988764,-0.115439
0.989253,-0.107781
0.989741,-0.100818
0.990230,-0.095314
0.990718,-0.089809
0.991207,-0.084305
0.991695,-0.078908
0.992184,-0.075251
0.992672,-0.071594
0.993161,-0.067937
0.993649,-0.064280
0.994138,-0.061777
0.994626,-0.059572
0.995115,-0.057368
0.995603,-0.055163
0.996092,-0.053525
0.996580,-0.052391
0.997069,-0.051257
0.997557,-0.050123
0.998046,-0.049198
0.998534,-0.048855
0.999023,-0.048512
0.999511,-0.048169
1.000000,-0.047826
