x,theta
0.627259,0.585689
0.627748,0.534746
0.628236,0.483803
0.628725,0.432861
0.629213,0.380689
0.629702,0.316930
0.630191,0.253171
0.630679,0.189412
0.631168,0.125653
0.631656,0.058128
0.632145,-0.010161
0.632633,-0.078450
0.633122,-0.146739
0.633610,-0.211367
0.634099,-0.273196
0.634587,-0.335025
0.635076,-0.396855
0.635564,-0.454482
0.636053,-0.502402
0.636541,-0.550321
0.637030,-0.598240
0.637518,-0.645591
0.638007,-0.678351
0.638495,-0.711111
0.638984,-0.743871
0.639472,-0.776631
0.639961,-0.799878
0.640449,-0.820328
0.640938,-0.840778
0.641426,-0.861229
0.641915,-0.877378
0.642404,-0.889366
0.642892,-0.901355
0.643381,-0.913344
0.643869,-0.924048
0.644358,-0.930765
0.644846,-0.937482
0.645335,-0.944200
0.645823,-0.950917
0.646312,-0.954596
0.646800,-0.958210
0.647289,-0.961824
0.647777,-0.965438
0.648266,-0.967789
0.648754,-0.969634
0.649243,-0.971479
0.649731,-0.973324
0.650220,-0.974591
0.650708,-0.975164
0.651197,-0.975737
0.651685,-0.976310
0.652174,-0.976882
0.652662,-0.977455
0.653151,-0.978028
0.653639,-0.978601
0.654128,-0.979174
0.654617,-0.979118
0.655105,-0.979008
0.655594,-0.978898
0.656082,-0.978788
0.656571,-0.978678
0.657059,-0.978568
0.657548,-0.978458
0.658036,-0.978348
0.658525,-0.977999
0.659013,-0.977632
0.659502,-0.977264
0.659990,-0.976896
0.660479,-0.976528
0.660967,-0.976161
0.661456,-0.975793
0.661944,-0.975425
0.662433,-0.975058
0.662921,-0.974690
0.663410,-0.974322
0.663898,-0.973954
0.664387,-0.973587
0.664875,-0.973219
0.665364,-0.972851
0.665852,-0.972484
0.666341,-0.972116
0.666830,-0.971486
0.667318,-0.971124
0.667807,-0.970761
0.668295,-0.970399
0.668784,-0.970036
0.669272,-0.969674
0.669761,-0.969311
0.670249,-0.968949
0.670738,-0.968586
0.671226,-0.968224
0.671715,-0.967861
0.672203,-0.967498
0.672692,-0.967136
0.673180,-0.966773
0.673669,-0.966411
0.674157,-0.966048
0.674646,-0.965686
0.675134,-0.965323
0.675623,-0.964961
0.676111,-0.964598
0.676600,-0.964236
0.677088,-0.963873
0.677577,-0.963511
0.678065,-0.963148
0.678554,-0.962786
0.679043,-0.962423
0.679531,-0.962060
0.680020,-0.961698
0.680508,-0.961335
0.680997,-0.960973
0.681485,-0.960610
0.681974,-0.960248
0.682462,-0.959885
0.682951,-0.959523
0.683439,-0.959186
0.683928,-0.958942
0.684416,-0.958698
0.684905,-0.958454
0.685393,-0.958211
0.685882,-0.957967
0.686370,-0.957723
0.686859,-0.957479
0.687347,-0.957235
0.687836,-0.956991
0.688324,-0.956748
0.688813,-0.956504
0.689301,-0.956260
0.689790,-0.956016
0.690278,-0.955772
0.690767,-0.955528
0.691255,-0.955284
0.691744,-0.955041
0.692233,-0.954797
0.692721,-0.954553
0.693210,-0.954309
0.693698,-0.954065
0.694187,-0.953821
0.694675,-0.953578
0.695164,-0.953334
0.695652,-0.953090
0.696141,-0.952846
0.696629,-0.952602
0.697118,-0.952358
0.697606,-0.952115
0.698095,-0.951871
0.698583,-0.951627
0.699072,-0.951383
0.699560,-0.951139
0.700049,-0.949782
0.700537,-0.949670
0.701026,-0.949558
0.701514,-0.949447
0.702003,-0.949335
0.702491,-0.949223
0.702980,-0.949112
0.703468,-0.949000
0.703957,-0.948888
0.704446,-0.948776
0.704934,-0.948665
0.705423,-0.948553
0.705911,-0.948441
0.706400,-0.948330
0.706888,-0.948218
0.707377,-0.948106
0.707865,-0.947994
0.708354,-0.947883
0.708842,-0.947771
0.709331,-0.947659
0.709819,-0.947547
0.710308,-0.947436
0.710796,-0.947324
0.711285,-0.947212
0.711773,-0.947100
0.712262,-0.946989
0.712750,-0.946877
0.713239,-0.946765
0.713727,-0.946654
0.714216,-0.946542
0.714704,-0.946430
0.715193,-0.946318
0.715681,-0.946207
0.716170,-0.946095
0.716659,-0.945983
0.717147,-0.945871
0.717636,-0.945760
0.718124,-0.945648
0.718613,-0.945536
0.719101,-0.945425
0.719590,-0.945313
0.720078,-0.945201
0.720567,-0.945089
0.721055,-0.944978
0.721544,-0.944866
0.722032,-0.944754
0.722521,-0.944642
0.723009,-0.944531
0.723498,-0.944419
0.723986,-0.944307
0.724475,-0.944196
0.724963,-0.944084
0.725452,-0.943972
0.725940,-0.943860
0.726429,-0.943749
0.726917,-0.943637
0.727406,-0.943525
0.727894,-0.943413
0.728383,-0.943302
0.728872,-0.943190
0.729360,-0.943078
0.729849,-0.942967
0.730337,-0.942855
0.730826,-0.942743
0.731314,-0.942631
0.731803,-0.942520
0.732291,-0.942408
0.732780,-0.942296
0.733268,-0.942185
0.733757,-0.942145
0.734245,-0.942116
0.734734,-0.942087
0.735222,-0.942058
0.735711,-0.942030
0.736199,-0.942001
0.736688,-0.941972
0.737176,-0.941943
0.737665,-0.941914
0.738153,-0.941886
0.738642,-0.941857
0.739130,-0.941828
0.739619,-0.941799
0.740107,-0.941771
0.740596,-0.941742
0.741085,-0.941713
0.741573,-0.941684
0.742062,-0.941655
0.742550,-0.941627
0.743039,-0.941598
0.743527,-0.941569
0.744016,-0.941540
0.744504,-0.941512
0.744993,-0.941483
0.745481,-0.941454
0.745970,-0.941425
0.746458,-0.941396
0.746947,-0.941368
0.747435,-0.941339
0.747924,-0.941310
0.748412,-0.941281
0.748901,-0.941253
0.749389,-0.941224
0.749878,-0.941195
0.750366,-0.941166
0.750855,-0.941137
0.751343,-0.941109
0.751832,-0.941080
0.752320,-0.941051
0.752809,-0.941022
0.753298,-0.940994
0.753786,-0.940965
0.754275,-0.940936
0.754763,-0.940907
0.755252,-0.940878
0.755740,-0.940850
0.756229,-0.940821
0.756717,-0.940792
0.757206,-0.940763
0.757694,-0.940735
0.758183,-0.940706
0.758671,-0.940677
0.759160,-0.940648
0.759648,-0.940619
0.760137,-0.940591
0.760625,-0.940562
0.761114,-0.940533
0.761602,-0.940504
0.762091,-0.940476
0.762579,-0.940447
0.763068,-0.940418
0.763556,-0.940389
0.764045,-0.940360
0.764533,-0.940332
0.765022,-0.940303
0.765511,-0.940274
0.765999,-0.940245
0.766488,-0.940217
0.766976,-0.940352
0.767465,-0.940345
0.767953,-0.940337
0.768442,-0.940330
0.768930,-0.940323
0.769419,-0.940315
0.769907,-0.940308
0.770396,-0.940300
0.770884,-0.940293
0.771373,-0.940286
0.771861,-0.940278
0.772350,-0.940271
0.772838,-0.940264
0.773327,-0.940256
0.773815,-0.940249
0.774304,-0.940242
0.774792,-0.940234
0.775281,-0.940227
0.775769,-0.940219
0.776258,-0.940212
0.776746,-0.940205
0.777235,-0.940197
0.777723,-0.940190
0.778212,-0.940183
0.778701,-0.940175
0.779189,-0.940168
0.779678,-0.940161
0.780166,-0.940153
0.780655,-0.940146
0.781143,-0.940139
0.781632,-0.940131
0.782120,-0.940124
0.782609,-0.940116
0.783097,-0.940109
0.783586,-0.940104
0.784074,-0.940101
0.784563,-0.940099
0.785051,-0.940096
0.785540,-0.940093
0.786028,-0.940090
0.786517,-0.940087
0.787005,-0.940085
0.787494,-0.940082
0.787982,-0.940079
0.788471,-0.940076
0.788959,-0.940074
0.789448,-0.940071
0.789936,-0.940068
0.790425,-0.940065
0.790914,-0.940062
0.791402,-0.940060
0.791891,-0.940057
0.792379,-0.940054
0.792868,-0.940051
0.793356,-0.940049
0.793845,-0.940046
0.794333,-0.940043
0.794822,-0.940040
0.795310,-0.940037
0.795799,-0.940035
0.796287,-0.940032
0.796776,-0.940029
0.797264,-0.940026
0.797753,-0.940023
0.798241,-0.940021
0.798730,-0.940018
0.799218,-0.940015
0.799707,-0.940012
0.800195,-0.940009
0.800684,-0.940005
0.801172,-0.940001
0.801661,-0.939997
0.802149,-0.939993
0.802638,-0.939989
0.803127,-0.939985
0.803615,-0.939981
0.804104,-0.939977
0.804592,-0.939973
0.805081,-0.939969
0.805569,-0.939965
0.806058,-0.939961
0.806546,-0.939957
0.807035,-0.939953
0.807523,-0.939949
0.808012,-0.939945
0.808500,-0.939941
0.808989,-0.939937
0.809477,-0.939933
0.809966,-0.939929
0.810454,-0.939925
0.810943,-0.939921
0.811431,-0.939918
0.811920,-0.939914
0.812408,-0.939910
0.812897,-0.939906
0.813385,-0.939902
0.813874,-0.939898
0.814362,-0.939894
0.814851,-0.939890
0.815340,-0.939886
0.815828,-0.939882
0.816317,-0.939878
0.816805,-0.939872
0.817294,-0.939862
0.817782,-0.939852
0.818271,-0.939842
0.818759,-0.939832
0.819248,-0.939822
0.819736,-0.939812
0.820225,-0.939802
0.820713,-0.939792
0.821202,-0.939782
0.821690,-0.939772
0.822179,-0.939763
0.822667,-0.939753
0.823156,-0.939743
0.823644,-0.939733
0.824133,-0.939723
0.824621,-0.939713
0.825110,-0.939703
0.825598,-0.939693
0.826087,-0.939683
0.826575,-0.939673
0.827064,-0.939663
0.827553,-0.939653
0.828041,-0.939643
0.828530,-0.939633
0.829018,-0.939623
0.829507,-0.939613
0.829995,-0.939603
0.830484,-0.939593
0.830972,-0.939583
0.831461,-0.939573
0.831949,-0.939563
0.832438,-0.939553
0.832926,-0.939544
0.833415,-0.939532
0.833903,-0.939511
0.834392,-0.939490
0.834880,-0.939469
0.835369,-0.939448
0.835857,-0.939427
0.836346,-0.939406
0.836834,-0.939385
0.837323,-0.939364
0.837811,-0.939343
0.838300,-0.939322
0.838788,-0.939301
0.839277,-0.939281
0.839766,-0.939260
0.840254,-0.939239
0.840743,-0.939218
0.841231,-0.939197
0.841720,-0.939176
0.842208,-0.939155
0.842697,-0.939134
0.843185,-0.939113
0.843674,-0.939092
0.844162,-0.939071
0.844651,-0.939050
0.845139,-0.939029
0.845628,-0.939008
0.846116,-0.938987
0.846605,-0.938967
0.847093,-0.938946
0.847582,-0.938925
0.848070,-0.938904
0.848559,-0.938883
0.849047,-0.938862
0.849536,-0.938841
0.850024,-0.938819
0.850513,-0.938781
0.851001,-0.938743
0.851490,-0.938705
0.851979,-0.938667
0.852467,-0.938629
0.852956,-0.938591
0.853444,-0.938553
0.853933,-0.938515
0.854421,-0.938477
0.854910,-0.938439
0.855398,-0.938401
0.855887,-0.938363
0.856375,-0.938325
0.856864,-0.938287
0.857352,-0.938249
0.857841,-0.938211
0.858329,-0.938173
0.858818,-0.938135
0.859306,-0.938097
0.859795,-0.938059
0.860283,-0.938021
0.860772,-0.937983
0.861260,-0.937945
0.861749,-0.937907
0.862237,-0.937869
0.862726,-0.937831
0.863214,-0.937793
0.863703,-0.937755
0.864191,-0.937717
0.864680,-0.937679
0.865169,-0.937641
0.865657,-0.937603
0.866146,-0.937565
0.866634,-0.937527
0.867123,-0.937464
0.867611,-0.937399
0.868100,-0.937334
0.868588,-0.937269
0.869077,-0.937204
0.869565,-0.937139
0.870054,-0.937075
0.870542,-0.937010
0.871031,-0.936945
0.871519,-0.936880
0.872008,-0.936815
0.872496,-0.936750
0.872985,-0.936685
0.873473,-0.936620
0.873962,-0.936555
0.874450,-0.936490
0.874939,-0.936425
0.875427,-0.936360
0.875916,-0.936295
0.876404,-0.936230
0.876893,-0.936165
0.877382,-0.936100
0.877870,-0.936035
0.878359,-0.935970
0.878847,-0.935905
0.879336,-0.935840
0.879824,-0.935775
0.880313,-0.935710
0.880801,-0.935645
0.881290,-0.935580
0.881778,-0.935515
0.882267,-0.935450
0.882755,-0.935386
0.883244,-0.935321
0.883732,-0.935217
0.884221,-0.935104
0.884709,-0.934991
0.885198,-0.934879
0.885686,-0.934766
0.886175,-0.934654
0.886663,-0.934541
0.887152,-0.934428
0.887640,-0.934316
0.888129,-0.934203
0.888617,-0.934091
0.889106,-0.933978
0.889595,-0.933865
0.890083,-0.933753
0.890572,-0.933640
0.891060,-0.933527
0.891549,-0.933415
0.892037,-0.933302
0.892526,-0.933190
0.893014,-0.933077
0.893503,-0.932964
0.893991,-0.932852
0.894480,-0.932739
0.894968,-0.932627
0.895457,-0.932514
0.895945,-0.932401
0.896434,-0.932289
0.896922,-0.932176
0.897411,-0.932064
0.897899,-0.931951
0.898388,-0.931838
0.898876,-0.931726
0.899365,-0.931613
0.899853,-0.931500
0.900342,-0.931094
0.900830,-0.930917
0.901319,-0.930739
0.901808,-0.930562
0.902296,-0.930384
0.902785,-0.930207
0.903273,-0.930029
0.903762,-0.929851
0.904250,-0.929674
0.904739,-0.929496
0.905227,-0.929319
0.905716,-0.929141
0.906204,-0.928963
0.906693,-0.928786
0.907181,-0.928608
0.907670,-0.928431
0.908158,-0.928253
0.908647,-0.928034
0.909135,-0.927791
0.909624,-0.927549
0.910112,-0.927306
0.910601,-0.927064
0.911089,-0.926821
0.911578,-0.926579
0.912066,-0.926337
0.912555,-0.926094
0.913043,-0.925852
0.913532,-0.925609
0.914021,-0.925367
0.914509,-0.925124
0.914998,-0.924882
0.915486,-0.924639
0.915975,-0.924397
0.916463,-0.924154
0.916952,-0.923857
0.917440,-0.923522
0.917929,-0.923187
0.918417,-0.922852
0.918906,-0.922516
0.919394,-0.922181
0.919883,-0.921846
0.920371,-0.921511
0.920860,-0.921175
0.921348,-0.920840
0.921837,-0.920505
0.922325,-0.920170
0.922814,-0.919834
0.923302,-0.919499
0.923791,-0.919164
0.924279,-0.918829
0.924768,-0.918493
0.925256,-0.917846
0.925745,-0.917413
0.926234,-0.916980
0.926722,-0.916548
0.927211,-0.916115
0.927699,-0.915682
0.928188,-0.915249
0.928676,-0.914816
0.929165,-0.914384
0.929653,-0.913873
0.930142,-0.913362
0.930630,-0.912850
0.931119,-0.912339
0.931607,-0.911828
0.932096,-0.911317
0.932584,-0.910806
0.933073,-0.910295
0.933561,-0.909740
0.934050,-0.909137
0.934538,-0.908534
0.935027,-0.907931
0.935515,-0.907327
0.936004,-0.906724
0.936492,-0.906121
0.936981,-0.905517
0.937469,-0.904914
0.937958,-0.904229
0.938447,-0.903547
0.938935,-0.902864
0.939424,-0.902182
0.939912,-0.901461
0.940401,-0.900721
0.940889,-0.899981
0.941378,-0.899241
0.941866,-0.898476
0.942355,-0.897674
0.942843,-0.896872
0.943332,-0.896070
0.943820,-0.895259
0.944309,-0.894391
0.944797,-0.893523
0.945286,-0.892655
0.945774,-0.891788
0.946263,-0.890858
0.946751,-0.889921
0.947240,-0.888983
0.947728,-0.888045
0.948217,-0.887062
0.948705,-0.886050
0.949194,-0.885039
0.949682,-0.884027
0.950171,-0.882989
0.950660,-0.881900
0.951148,-0.880811
0.951637,-0.879722
0.952125,-0.878626
0.952614,-0.877456
0.953102,-0.876286
0.953591,-0.875117
0.954079,-0.873947
0.954568,-0.872708
0.955056,-0.871455
0.955545,-0.870201
0.956033,-0.868948
0.956522,-0.867647
0.957010,-0.866307
0.957499,-0.864968
0.957987,-0.863628
0.958476,-0.862263
0.958964,-0.860835
0.959453,-0.859408
0.959941,-0.857981
0.960430,-0.856551
0.960918,-0.855035
0.961407,-0.853518
0.961895,-0.852002
0.962384,-0.850486
0.962872,-0.848902
0.963361,-0.847297
0.963850,-0.845692
0.964338,-0.844087
0.964827,-0.842438
0.965315,-0.840746
0.965804,-0.839053
0.966292,-0.837361
0.966781,-0.835648
0.967269,-0.833871
0.967758,-0.832094
0.968246,-0.830317
0.968735,-0.828541
0.969223,-0.826687
0.969712,-0.824831
0.970200,-0.822975
0.970689,-0.821119
0.971177,-0.819214
0.971666,-0.817287
0.972154,-0.815361
0.972643,-0.813435
0.973131,-0.811483
0.973620,-0.809499
0.974108,-0.807516
0.974597,-0.805532
0.975085,-0.803541
0.975574,-0.801518
0.976063,-0.799495
0.976551,-0.797472
0.977040,-0.795449
0.977528,-0.793413
0.978017,-0.791375
0.978505,-0.789337
0.978994,-0.787300
0.979482,-0.785273
0.979971,-0.783252
0.980459,-0.781231
0.980948,-0.779210
0.981436,-0.777210
0.981925,-0.775244
0.982413,-0.773279
0.982902,-0.771313
0.983390,-0.769359
0.983879,-0.767492
0.984367,-0.765624
0.984856,-0.763757
0.985344,-0.761890
0.985833,-0.760147
0.986321,-0.758425
0.986810,-0.756703
0.987298,-0.754981
0.987787,-0.753371
0.988276,-0.751840
0.988764,-0.750308
0.989253,-0.748777
0.989741,-0.747320
0.990230,-0.746020
0.990718,-0.744720
0.991207,-0.743420
0.991695,-0.742135
0.992184,-0.741098
0.992672,-0.740061
0.993161,-0.739024
0.993649,-0.737987
0.994138,-0.737177
0.994626,-0.736425
0.995115,-0.735673
0.995603,-0.734922
0.996092,-0.734328
0.996580,-0.733873
0.997069,-0.733419
0.997557,-0.732965
0.998046,-0.732591
0.998534,-0.732439
0.999023,-0.732288
0.999511,-0.732136
1.000000,-0.731984
