x,theta
0.627259,0.567200
0.627748,0.514456
0.628236,0.461712
0.628725,0.408968
0.629213,0.355066
0.629702,0.290233
0.630191,0.225400
0.630679,0.160567
0.631168,0.095734
0.631656,0.028374
0.632145,-0.039499
0.632633,-0.107372
0.633122,-0.175244
0.633610,-0.238751
0.634099,-0.298919
0.634587,-0.359087
0.635076,-0.419256
0.635564,-0.475145
0.636053,-0.521147
0.636541,-0.567149
0.637030,-0.613152
0.637518,-0.658603
0.638007,-0.689944
0.638495,-0.721285
0.638984,-0.752626
0.639472,-0.783967
0.639961,-0.806293
0.640449,-0.825969
0.640938,-0.845646
0.641426,-0.865323
0.641915,-0.880928
0.642404,-0.892595
0.642892,-0.904263
0.643381,-0.915930
0.643869,-0.926367
0.644358,-0.932983
0.644846,-0.939600
0.645335,-0.946216
0.645823,-0.952833
0.646312,-0.955605
0.646800,-0.958298
0.647289,-0.960992
0.647777,-0.963685
0.648266,-0.966378
0.648754,-0.969072
0.649243,-0.971765
0.649731,-0.974458
0.650220,-0.975831
0.650708,-0.975990
0.651197,-0.976149
0.651685,-0.976308
0.652174,-0.976467
0.652662,-0.976626
0.653151,-0.976784
0.653639,-0.976943
0.654128,-0.977102
0.654617,-0.977261
0.655105,-0.977420
0.655594,-0.977579
0.656082,-0.977738
0.656571,-0.977897
0.657059,-0.978056
0.657548,-0.978215
0.658036,-0.978374
0.658525,-0.978319
0.659013,-0.977933
0.659502,-0.977547
0.659990,-0.977161
0.660479,-0.976775
0.660967,-0.976389
0.661456,-0.976003
0.661944,-0.975617
0.662433,-0.975231
0.662921,-0.974845
0.663410,-0.974459
0.663898,-0.974073
0.664387,-0.973686
0.664875,-0.973300
0.665364,-0.972914
0.665852,-0.972528
0.666341,-0.972142
0.666830,-0.971495
0.667318,-0.971137
0.667807,-0.970780
0.668295,-0.970422
0.668784,-0.970064
0.669272,-0.969706
0.669761,-0.969349
0.670249,-0.968991
0.670738,-0.968633
0.671226,-0.968275
0.671715,-0.967917
0.672203,-0.967560
0.672692,-0.967202
0.673180,-0.966844
0.673669,-0.966486
0.674157,-0.966129
0.674646,-0.965771
0.675134,-0.965413
0.675623,-0.965055
0.676111,-0.964697
0.676600,-0.964340
0.677088,-0.963982
0.677577,-0.963624
0.678065,-0.963266
0.678554,-0.962909
0.679043,-0.962551
0.679531,-0.962193
0.680020,-0.961835
0.680508,-0.961477
0.680997,-0.961120
0.681485,-0.960762
0.681974,-0.960404
0.682462,-0.960046
0.682951,-0.959688
0.683439,-0.959356
0.683928,-0.959116
0.684416,-0.958876
0.684905,-0.958636
0.685393,-0.958396
0.685882,-0.958156
0.686370,-0.957916
0.686859,-0.957676
0.687347,-0.957436
0.687836,-0.957196
0.688324,-0.956956
0.688813,-0.956716
0.689301,-0.956476
0.689790,-0.956236
0.690278,-0.955996
0.690767,-0.955756
0.691255,-0.955516
0.691744,-0.955276
0.692233,-0.955036
0.692721,-0.954796
0.693210,-0.954556
0.693698,-0.954316
0.694187,-0.954076
0.694675,-0.953836
0.695164,-0.953596
0.695652,-0.953355
0.696141,-0.953115
0.696629,-0.952875
0.697118,-0.952635
0.697606,-0.952395
0.698095,-0.952155
0.698583,-0.951915
0.699072,-0.951675
0.699560,-0.951435
0.700049,-0.950095
0.700537,-0.949994
0.701026,-0.949894
0.701514,-0.949794
0.702003,-0.949694
0.702491,-0.949594
0.702980,-0.949494
0.703468,-0.949393
0.703957,-0.949293
0.704446,-0.949193
0.704934,-0.949093
0.705423,-0.948993
0.705911,-0.948893
0.706400,-0.948792
0.706888,-0.948692
0.707377,-0.948592
0.707865,-0.948492
0.708354,-0.948392
0.708842,-0.948292
0.709331,-0.948191
0.709819,-0.948091
0.710308,-0.947991
0.710796,-0.947891
0.711285,-0.947791
0.711773,-0.947691
0.712262,-0.947590
0.712750,-0.947490
0.713239,-0.947390
0.713727,-0.947290
0.714216,-0.947190
0.714704,-0.947090
0.715193,-0.946989
0.715681,-0.946889
0.716170,-0.946789
0.716659,-0.946689
0.717147,-0.946589
0.717636,-0.946489
0.718124,-0.946388
0.718613,-0.946288
0.719101,-0.946188
0.719590,-0.946088
0.720078,-0.945988
0.720567,-0.945888
0.721055,-0.945787
0.721544,-0.945687
0.722032,-0.945587
0.722521,-0.945487
0.723009,-0.945387
0.723498,-0.945287
0.723986,-0.945186
0.724475,-0.945086
0.724963,-0.944986
0.725452,-0.944886
0.725940,-0.944786
0.726429,-0.944686
0.726917,-0.944585
0.727406,-0.944485
0.727894,-0.944385
0.728383,-0.944285
0.728872,-0.944185
0.729360,-0.944085
0.729849,-0.943984
0.730337,-0.943884
0.730826,-0.943784
0.731314,-0.943684
0.731803,-0.943584
0.732291,-0.943484
0.732780,-0.943383
0.733268,-0.943283
0.733757,-0.943263
0.734245,-0.943254
0.734734,-0.943246
0.735222,-0.943237
0.735711,-0.943229
0.736199,-0.943220
0.736688,-0.943212
0.737176,-0.943204
0.737665,-0.943195
0.738153,-0.943187
0.738642,-0.943178
0.739130,-0.943170
0.739619,-0.943162
0.740107,-0.943153
0.740596,-0.943145
0.741085,-0.943136
0.741573,-0.943128
0.742062,-0.943119
0.742550,-0.943111
0.743039,-0.943103
0.743527,-0.943094
0.744016,-0.943086
0.744504,-0.943077
0.744993,-0.943069
0.745481,-0.943061
0.745970,-0.943052
0.746458,-0.943044
0.746947,-0.943035
0.747435,-0.943027
0.747924,-0.943018
0.748412,-0.943010
0.748901,-0.943002
0.749389,-0.942993
0.749878,-0.942985
0.750366,-0.942976
0.750855,-0.942968
0.751343,-0.942960
0.751832,-0.942951
0.752320,-0.942943
0.752809,-0.942934
0.753298,-0.942926
0.753786,-0.942917
0.754275,-0.942909
0.754763,-0.942901
0.755252,-0.942892
0.755740,-0.942884
0.756229,-0.942875
0.756717,-0.942867
0.757206,-0.942859
0.757694,-0.942850
0.758183,-0.942842
0.758671,-0.942833
0.759160,-0.942825
0.759648,-0.942816
0.760137,-0.942808
0.760625,-0.942800
0.761114,-0.942791
0.761602,-0.942783
0.762091,-0.942774
0.762579,-0.942766
0.763068,-0.942757
0.763556,-0.942749
0.764045,-0.942741
0.764533,-0.942732
0.765022,-0.942724
0.765511,-0.942715
0.765999,-0.942707
0.766488,-0.942699
0.766976,-0.942858
0.767465,-0.942877
0.767953,-0.942895
0.768442,-0.942914
0.768930,-0.942932
0.769419,-0.942951
0.769907,-0.942970
0.770396,-0.942988
0.770884,-0.943007
0.771373,-0.943025
0.771861,-0.943044
0.772350,-0.943062
0.772838,-0.943081
0.773327,-0.943099
0.773815,-0.943118
0.774304,-0.943137
0.774792,-0.943155
0.775281,-0.943174
0.775769,-0.943192
0.776258,-0.943211
0.776746,-0.943229
0.777235,-0.943248
0.777723,-0.943267
0.778212,-0.943285
0.778701,-0.943304
0.779189,-0.943322
0.779678,-0.943341
0.780166,-0.943359
0.780655,-0.943378
0.781143,-0.943397
0.781632,-0.943415
0.782120,-0.943434
0.782609,-0.943452
0.783097,-0.943471
0.783586,-0.943493
0.784074,-0.943518
0.784563,-0.943542
0.785051,-0.943567
0.785540,-0.943592
0.786028,-0.943617
0.786517,-0.943642
0.787005,-0.943667
0.787494,-0.943692
0.787982,-0.943717
0.788471,-0.943742
0.788959,-0.943767
0.789448,-0.943792
0.789936,-0.943817
0.790425,-0.943842
0.790914,-0.943867
0.791402,-0.943892
0.791891,-0.943917
0.792379,-0.943941
0.792868,-0.943966
0.793356,-0.943991
0.793845,-0.944016
0.794333,-0.944041
0.794822,-0.944066
0.795310,-0.944091
0.795799,-0.944116
0.796287,-0.944141
0.796776,-0.944166
0.797264,-0.944191
0.797753,-0.944216
0.798241,-0.944241
0.798730,-0.944266
0.799218,-0.944291
0.799707,-0.944315
0.800195,-0.944340
0.800684,-0.944363
0.801172,-0.944386
0.801661,-0.944409
0.802149,-0.944432
0.802638,-0.944455
0.803127,-0.944478
0.803615,-0.944501
0.804104,-0.944524
0.804592,-0.944547
0.805081,-0.944570
0.805569,-0.944593
0.806058,-0.944616
0.806546,-0.944639
0.807035,-0.944662
0.807523,-0.944685
0.808012,-0.944708
0.808500,-0.944731
0.808989,-0.944754
0.809477,-0.944777
0.809966,-0.944800
0.810454,-0.944823
0.810943,-0.944846
0.811431,-0.944869
0.811920,-0.944892
0.812408,-0.944915
0.812897,-0.944938
0.813385,-0.944961
0.813874,-0.944984
0.814362,-0.945007
0.814851,-0.945030
0.815340,-0.945053
0.815828,-0.945076
0.816317,-0.945099
0.816805,-0.945119
0.817294,-0.945132
0.817782,-0.945146
0.818271,-0.945159
0.818759,-0.945173
0.819248,-0.945186
0.819736,-0.945199
0.820225,-0.945213
0.820713,-0.945226
0.821202,-0.945240
0.821690,-0.945253
0.822179,-0.945266
0.822667,-0.945280
0.823156,-0.945293
0.823644,-0.945307
0.824133,-0.945320
0.824621,-0.945333
0.825110,-0.945347
0.825598,-0.945360
0.826087,-0.945374
0.826575,-0.945387
0.827064,-0.945400
0.827553,-0.945414
0.828041,-0.945427
0.828530,-0.945441
0.829018,-0.945454
0.829507,-0.945467
0.829995,-0.945481
0.830484,-0.945494
0.830972,-0.945508
0.831461,-0.945521
0.831949,-0.945534
0.832438,-0.945548
0.832926,-0.945561
0.833415,-0.945572
0.833903,-0.945569
0.834392,-0.945566
0.834880,-0.945562
0.835369,-0.945559
0.835857,-0.945556
0.836346,-0.945553
0.836834,-0.945550
0.837323,-0.945547
0.837811,-0.945544
0.838300,-0.945540
0.838788,-0.945537
0.839277,-0.945534
0.839766,-0.945531
0.840254,-0.945528
0.840743,-0.945525
0.841231,-0.945521
0.841720,-0.945518
0.842208,-0.945515
0.842697,-0.945512
0.843185,-0.945509
0.843674,-0.945506
0.844162,-0.945503
0.844651,-0.945499
0.845139,-0.945496
0.845628,-0.945493
0.846116,-0.945490
0.846605,-0.945487
0.847093,-0.945484
0.847582,-0.945481
0.848070,-0.945477
0.848559,-0.945474
0.849047,-0.945471
0.849536,-0.945468
0.850024,-0.945464
0.850513,-0.945438
0.851001,-0.945412
0.851490,-0.945387
0.851979,-0.945361
0.852467,-0.945335
0.852956,-0.945310
0.853444,-0.945284
0.853933,-0.945258
0.854421,-0.945233
0.854910,-0.945207
0.855398,-0.945181
0.855887,-0.945156
0.856375,-0.945130
0.856864,-0.945105
0.857352,-0.945079
0.857841,-0.945053
0.858329,-0.945028
0.858818,-0.945002
0.859306,-0.944976
0.859795,-0.944951
0.860283,-0.944925
0.860772,-0.944899
0.861260,-0.944874
0.861749,-0.944848
0.862237,-0.944822
0.862726,-0.944797
0.863214,-0.944771
0.863703,-0.944745
0.864191,-0.944720
0.864680,-0.944694
0.865169,-0.944668
0.865657,-0.944643
0.866146,-0.944617
0.866634,-0.944591
0.867123,-0.944537
0.867611,-0.944481
0.868100,-0.944425
0.868588,-0.944369
0.869077,-0.944313
0.869565,-0.944257
0.870054,-0.944201
0.870542,-0.944145
0.871031,-0.944089
0.871519,-0.944033
0.872008,-0.943977
0.872496,-0.943921
0.872985,-0.943865
0.873473,-0.943809
0.873962,-0.943753
0.874450,-0.943697
0.874939,-0.943641
0.875427,-0.943585
0.875916,-0.943529
0.876404,-0.943473
0.876893,-0.943417
0.877382,-0.943361
0.877870,-0.943305
0.878359,-0.943249
0.878847,-0.943193
0.879336,-0.943137
0.879824,-0.943081
0.880313,-0.943025
0.880801,-0.942969
0.881290,-0.942913
0.881778,-0.942857
0.882267,-0.942801
0.882755,-0.942745
0.883244,-0.942689
0.883732,-0.942594
0.884221,-0.942491
0.884709,-0.942388
0.885198,-0.942285
0.885686,-0.942182
0.886175,-0.942078
0.886663,-0.941975
0.887152,-0.941872
0.887640,-0.941769
0.888129,-0.941666
0.888617,-0.941562
0.889106,-0.941459
0.889595,-0.941356
0.890083,-0.941253
0.890572,-0.941150
0.891060,-0.941046
0.891549,-0.940943
0.892037,-0.940840
0.892526,-0.940737
0.893014,-0.940634
0.893503,-0.940530
0.893991,-0.940427
0.894480,-0.940324
0.894968,-0.940221
0.895457,-0.940118
0.895945,-0.940014
0.896434,-0.939911
0.896922,-0.939808
0.897411,-0.939705
0.897899,-0.939602
0.898388,-0.939499
0.898876,-0.939395
0.899365,-0.939292
0.899853,-0.939189
0.900342,-0.939028
0.900830,-0.938841
0.901319,-0.938655
0.901808,-0.938469
0.902296,-0.938283
0.902785,-0.938096
0.903273,-0.937910
0.903762,-0.937724
0.904250,-0.937538
0.904739,-0.937351
0.905227,-0.937165
0.905716,-0.936979
0.906204,-0.936793
0.906693,-0.936606
0.907181,-0.936420
0.907670,-0.936234
0.908158,-0.936048
0.908647,-0.935861
0.909135,-0.935675
0.909624,-0.935489
0.910112,-0.935303
0.910601,-0.935116
0.911089,-0.934930
0.911578,-0.934744
0.912066,-0.934558
0.912555,-0.934371
0.913043,-0.934185
0.913532,-0.933999
0.914021,-0.933813
0.914509,-0.933626
0.914998,-0.933440
0.915486,-0.933254
0.915975,-0.933068
0.916463,-0.932881
0.916952,-0.932300
0.917440,-0.932007
0.917929,-0.931713
0.918417,-0.931419
0.918906,-0.931125
0.919394,-0.930831
0.919883,-0.930538
0.920371,-0.930244
0.920860,-0.929950
0.921348,-0.929656
0.921837,-0.929363
0.922325,-0.929069
0.922814,-0.928775
0.923302,-0.928481
0.923791,-0.928187
0.924279,-0.927894
0.924768,-0.927600
0.925256,-0.927254
0.925745,-0.926860
0.926234,-0.926466
0.926722,-0.926073
0.927211,-0.925679
0.927699,-0.925286
0.928188,-0.924892
0.928676,-0.924498
0.929165,-0.924105
0.929653,-0.923711
0.930142,-0.923317
0.930630,-0.922924
0.931119,-0.922530
0.931607,-0.922137
0.932096,-0.921743
0.932584,-0.921349
0.933073,-0.920956
0.933561,-0.920502
0.934050,-0.919980
0.934538,-0.919459
0.935027,-0.918937
0.935515,-0.918415
0.936004,-0.917893
0.936492,-0.917371
0.936981,-0.916849
0.937469,-0.916328
0.937958,-0.915806
0.938447,-0.915284
0.938935,-0.914762
0.939424,-0.914240
0.939912,-0.913718
0.940401,-0.913197
0.940889,-0.912675
0.941378,-0.912153
0.941866,-0.911305
0.942355,-0.910669
0.942843,-0.910032
0.943332,-0.909396
0.943820,-0.908760
0.944309,-0.908124
0.944797,-0.907488
0.945286,-0.906851
0.945774,-0.906215
0.946263,-0.905508
0.946751,-0.904791
0.947240,-0.904074
0.947728,-0.903357
0.948217,-0.902640
0.948705,-0.901923
0.949194,-0.901206
0.949682,-0.900490
0.950171,-0.899745
0.950660,-0.898967
0.951148,-0.898188
0.951637,-0.897410
0.952125,-0.896629
0.952614,-0.895810
0.953102,-0.894992
0.953591,-0.894174
0.954079,-0.893356
0.954568,-0.892506
0.955056,-0.891650
0.955545,-0.890793
0.956033,-0.889937
0.956522,-0.889060
0.957010,-0.888168
0.957499,-0.887275
0.957987,-0.886383
0.958476,-0.885481
0.958964,-0.884556
0.959453,-0.883632
0.959941,-0.882707
0.960430,-0.881781
0.960918,-0.880829
0.961407,-0.879877
0.961895,-0.878924
0.962384,-0.877972
0.962872,-0.877003
0.963361,-0.876030
0.963850,-0.875056
0.964338,-0.874082
0.964827,-0.873101
0.965315,-0.872113
0.965804,-0.871125
0.966292,-0.870137
0.966781,-0.869148
0.967269,-0.868155
0.967758,-0.867161
0.968246,-0.866168
0.968735,-0.865175
0.969223,-0.864186
0.969712,-0.863197
0.970200,-0.862208
0.970689,-0.861219
0.971177,-0.860241
0.971666,-0.859268
0.972154,-0.858294
0.972643,-0.857321
0.973131,-0.856359
0.973620,-0.855413
0.974108,-0.854467
0.974597,-0.853521
0.975085,-0.852582
0.975574,-0.851675
0.976063,-0.850768
0.976551,-0.849862
0.977040,-0.848955
0.977528,-0.848095
0.978017,-0.847240
0.978505,-0.846385
0.978994,-0.845530
0.979482,-0.844715
0.979971,-0.843923
0.980459,-0.843131
0.980948,-0.842338
0.981436,-0.841574
0.981925,-0.840855
0.982413,-0.840135
0.982902,-0.839416
0.983390,-0.838706
0.983879,-0.838068
0.984367,-0.837429
0.984856,-0.836791
0.985344,-0.836153
0.985833,-0.835588
0.986321,-0.835037
0.986810,-0.834485
0.987298,-0.833934
0.987787,-0.833435
0.988276,-0.832973
0.988764,-0.832511
0.989253,-0.832050
0.989741,-0.831617
0.990230,-0.831245
0.990718,-0.830874
0.991207,-0.830502
0.991695,-0.830136
0.992184,-0.829853
0.992672,-0.829570
0.993161,-0.829287
0.993649,-0.829004
0.994138,-0.828788
0.994626,-0.828591
0.995115,-0.828393
0.995603,-0.828195
0.996092,-0.828040
0.996580,-0.827923
0.997069,-0.827807
0.997557,-0.827690
0.998046,-0.827594
0.998534,-0.827556
0.999023,-0.827517
0.999511,-0.827479
1.000000,-0.827441
