step,time,ramp_factor,h_a_left,h_a_center,h_a_right,h_a_center_x,h_a_center_y,h_a_min,h_a_max,center_edge_ratio,uniformity
1519,1.519000e+00,3.616667e-01,6.638851e+01,7.702077e+01,6.638851e+01,7.898534e-15,7.702077e+01,6.105680e+01,7.702077e+01,1.160152e+00,7.927316e-01
1520,1.520000e+00,3.619048e-01,6.643221e+01,7.707147e+01,6.643221e+01,5.982539e-15,7.707147e+01,6.109699e+01,7.707147e+01,1.160152e+00,7.927316e-01
1521,1.521000e+00,3.621429e-01,6.647592e+01,7.712218e+01,6.647592e+01,7.065901e-15,7.712218e+01,6.113719e+01,7.712218e+01,1.160152e+00,7.927316e-01
1522,1.522000e+00,3.623810e-01,6.651963e+01,7.717288e+01,6.651963e+01,6.150861e-15,7.717288e+01,6.117739e+01,7.717288e+01,1.160152e+00,7.927316e-01
1523,1.523000e+00,3.626190e-01,6.656333e+01,7.722359e+01,6.656333e+01,5.010269e-15,7.722359e+01,6.121758e+01,7.722359e+01,1.160152e+00,7.927316e-01
1524,1.524000e+00,3.628571e-01,6.660704e+01,7.727429e+01,6.660704e+01,5.316475e-15,7.727429e+01,6.125778e+01,7.727429e+01,1.160152e+00,7.927316e-01
1525,1.525000e+00,3.630952e-01,6.665074e+01,7.732500e+01,6.665074e+01,6.843925e-15,7.732500e+01,6.129797e+01,7.732500e+01,1.160152e+00,7.927316e-01
1526,1.526000e+00,3.633333e-01,6.669445e+01,7.737570e+01,6.669445e+01,7.927287e-15,7.737570e+01,6.133817e+01,7.737570e+01,1.160152e+00,7.927316e-01
1527,1.527000e+00,3.635714e-01,6.673815e+01,7.742641e+01,6.673815e+01,6.455382e-15,7.742641e+01,6.137836e+01,7.742641e+01,1.160152e+00,7.927316e-01
1528,1.528000e+00,3.638095e-01,6.678186e+01,7.747711e+01,6.678186e+01,8.093855e-15,7.747711e+01,6.141856e+01,7.747711e+01,1.160152e+00,7.927316e-01
1529,1.529000e+00,3.640476e-01,6.682556e+01,7.752782e+01,6.682556e+01,5.402458e-15,7.752782e+01,6.145875e+01,7.752782e+01,1.160152e+00,7.927316e-01
1530,1.530000e+00,3.642857e-01,6.686927e+01,7.757852e+01,6.686927e+01,6.482312e-15,7.757852e+01,6.149895e+01,7.757852e+01,1.160152e+00,7.927316e-01
1531,1.531000e+00,3.645238e-01,6.691297e+01,7.762923e+01,6.691297e+01,6.011362e-15,7.762923e+01,6.153914e+01,7.762923e+01,1.160152e+00,7.927316e-01
1532,1.532000e+00,3.647619e-01,6.695668e+01,7.767993e+01,6.695668e+01,6.928190e-15,7.767993e+01,6.157934e+01,7.767993e+01,1.160152e+00,7.927316e-01
1533,1.533000e+00,3.650000e-01,6.700039e+01,7.773064e+01,6.700039e+01,5.347016e-15,7.773064e+01,6.161953e+01,7.773064e+01,1.160152e+00,7.927316e-01
1534,1.534000e+00,3.652381e-01,6.704409e+01,7.778134e+01,6.704409e+01,8.760093e-15,7.778134e+01,6.165973e+01,7.778134e+01,1.160152e+00,7.927316e-01
1535,1.535000e+00,3.654762e-01,6.708780e+01,7.783205e+01,6.708780e+01,7.400964e-15,7.783205e+01,6.169993e+01,7.783205e+01,1.160152e+00,7.927316e-01
1536,1.536000e+00,3.657143e-01,6.713150e+01,7.788275e+01,6.713150e+01,4.598545e-15,7.788275e+01,6.174012e+01,7.788275e+01,1.160152e+00,7.927316e-01
1537,1.537000e+00,3.659524e-01,6.717521e+01,7.793346e+01,6.717521e+01,6.677599e-15,7.793346e+01,6.178032e+01,7.793346e+01,1.160152e+00,7.927316e-01
1538,1.538000e+00,3.661905e-01,6.721891e+01,7.798416e+01,6.721891e+01,6.761760e-15,7.798416e+01,6.182051e+01,7.798416e+01,1.160152e+00,7.927316e-01
1539,1.539000e+00,3.664286e-01,6.726262e+01,7.803487e+01,6.726262e+01,6.290810e-15,7.803487e+01,6.186071e+01,7.803487e+01,1.160152e+00,7.927316e-01
1540,1.540000e+00,3.666667e-01,6.730632e+01,7.808557e+01,6.730632e+01,8.151327e-15,7.808557e+01,6.190090e+01,7.808557e+01,1.160152e+00,7.927316e-01
1541,1.541000e+00,3.669048e-01,6.735003e+01,7.813628e+01,6.735003e+01,6.901467e-15,7.813628e+01,6.194110e+01,7.813628e+01,1.160152e+00,7.927316e-01
1542,1.542000e+00,3.671429e-01,6.739373e+01,7.818698e+01,6.739373e+01,7.540739e-15,7.818698e+01,6.198129e+01,7.818698e+01,1.160152e+00,7.927316e-01
1543,1.543000e+00,3.673810e-01,6.743744e+01,7.823769e+01,6.743744e+01,7.291833e-15,7.823769e+01,6.202149e+01,7.823769e+01,1.160152e+00,7.927316e-01
1544,1.544000e+00,3.676190e-01,6.748114e+01,7.828839e+01,6.748114e+01,7.483509e-15,7.828839e+01,6.206168e+01,7.828839e+01,1.160152e+00,7.927316e-01
1545,1.545000e+00,3.678571e-01,6.752485e+01,7.833909e+01,6.752485e+01,5.569268e-15,7.833909e+01,6.210188e+01,7.833909e+01,1.160152e+00,7.927316e-01
1546,1.546000e+00,3.680952e-01,6.756856e+01,7.838980e+01,6.756856e+01,4.876273e-15,7.838980e+01,6.214207e+01,7.838980e+01,1.160152e+00,7.927316e-01
1547,1.547000e+00,3.683333e-01,6.761226e+01,7.844050e+01,6.761226e+01,6.625769e-15,7.844050e+01,6.218227e+01,7.844050e+01,1.160152e+00,7.927316e-01
1548,1.548000e+00,3.685714e-01,6.765597e+01,7.849121e+01,6.765597e+01,5.375908e-15,7.849121e+01,6.222247e+01,7.849121e+01,1.160152e+00,7.927316e-01
1549,1.549000e+00,3.688095e-01,6.769967e+01,7.854191e+01,6.769967e+01,6.348247e-15,7.854191e+01,6.226266e+01,7.854191e+01,1.160152e+00,7.927316e-01
1550,1.550000e+00,3.690476e-01,6.774338e+01,7.859262e+01,6.774338e+01,6.099341e-15,7.859262e+01,6.230286e+01,7.859262e+01,1.160152e+00,7.927316e-01
1551,1.551000e+00,3.692857e-01,6.778708e+01,7.864332e+01,6.778708e+01,6.735106e-15,7.864332e+01,6.234305e+01,7.864332e+01,1.160152e+00,7.927316e-01
1552,1.552000e+00,3.695238e-01,6.783079e+01,7.869403e+01,6.783079e+01,6.708245e-15,7.869403e+01,6.238325e+01,7.869403e+01,1.160152e+00,7.927316e-01
1553,1.553000e+00,3.697619e-01,6.787449e+01,7.874473e+01,6.787449e+01,6.348316e-15,7.874473e+01,6.242344e+01,7.874473e+01,1.160152e+00,7.927316e-01
1554,1.554000e+00,3.700000e-01,6.791820e+01,7.879544e+01,6.791820e+01,4.711632e-15,7.879544e+01,6.246364e+01,7.879544e+01,1.160152e+00,7.927316e-01
1555,1.555000e+00,3.702381e-01,6.796190e+01,7.884614e+01,6.796190e+01,5.737728e-15,7.884614e+01,6.250383e+01,7.884614e+01,1.160152e+00,7.927316e-01
1556,1.556000e+00,3.704762e-01,6.800561e+01,7.889685e+01,6.800561e+01,7.653757e-15,7.889685e+01,6.254403e+01,7.889685e+01,1.160152e+00,7.927316e-01
1557,1.557000e+00,3.707143e-01,6.804931e+01,7.894755e+01,6.804931e+01,7.071784e-15,7.894755e+01,6.258422e+01,7.894755e+01,1.160152e+00,7.927316e-01
1558,1.558000e+00,3.709524e-01,6.809302e+01,7.899826e+01,6.809302e+01,7.596527e-15,7.899826e+01,6.262442e+01,7.899826e+01,1.160152e+00,7.927316e-01
1559,1.559000e+00,3.711905e-01,6.813673e+01,7.904896e+01,6.813673e+01,6.126375e-15,7.904896e+01,6.266461e+01,7.904896e+01,1.160152e+00,7.927316e-01
1560,1.560000e+00,3.714286e-01,6.818043e+01,7.909967e+01,6.818043e+01,5.877469e-15,7.909967e+01,6.270481e+01,7.909967e+01,1.160152e+00,7.927316e-01
1561,1.561000e+00,3.716667e-01,6.822414e+01,7.915037e+01,6.822414e+01,5.073452e-15,7.915037e+01,6.274501e+01,7.915037e+01,1.160152e+00,7.927316e-01
1562,1.562000e+00,3.719048e-01,6.826784e+01,7.920108e+01,6.826784e+01,6.932216e-15,7.920108e+01,6.278520e+01,7.920108e+01,1.160152e+00,7.927316e-01
1563,1.563000e+00,3.721429e-01,6.831155e+01,7.925178e+01,6.831155e+01,6.461265e-15,7.925178e+01,6.282540e+01,7.925178e+01,1.160152e+00,7.927316e-01
1564,1.564000e+00,3.723810e-01,6.835525e+01,7.930249e+01,6.835525e+01,5.657248e-15,7.930249e+01,6.286559e+01,7.930249e+01,1.160152e+00,7.927316e-01
1565,1.565000e+00,3.726190e-01,6.839896e+01,7.935319e+01,6.839896e+01,7.958347e-15,7.935319e+01,6.290579e+01,7.935319e+01,1.160152e+00,7.927316e-01
1566,1.566000e+00,3.728571e-01,6.844266e+01,7.940390e+01,6.844266e+01,7.376374e-15,7.940390e+01,6.294598e+01,7.940390e+01,1.160152e+00,7.927316e-01
1567,1.567000e+00,3.730952e-01,6.848637e+01,7.945460e+01,6.848637e+01,5.351111e-15,7.945460e+01,6.298618e+01,7.945460e+01,1.160152e+00,7.927316e-01
1568,1.568000e+00,3.733333e-01,6.853007e+01,7.950531e+01,6.853007e+01,7.322651e-15,7.950531e+01,6.302637e+01,7.950531e+01,1.160152e+00,7.927316e-01
1569,1.569000e+00,3.735714e-01,6.857378e+01,7.955601e+01,6.857378e+01,6.960969e-15,7.955601e+01,6.306657e+01,7.955601e+01,1.160152e+00,7.927316e-01
1570,1.570000e+00,3.738095e-01,6.861749e+01,7.960672e+01,6.861749e+01,7.711264e-15,7.960672e+01,6.310676e+01,7.960672e+01,1.160152e+00,7.927316e-01
1571,1.571000e+00,3.740476e-01,6.866119e+01,7.965742e+01,6.866119e+01,9.016670e-15,7.965742e+01,6.314696e+01,7.965742e+01,1.160152e+00,7.927316e-01
1572,1.572000e+00,3.742857e-01,6.870490e+01,7.970813e+01,6.870490e+01,6.765855e-15,7.970813e+01,6.318716e+01,7.970813e+01,1.160152e+00,7.927316e-01
1573,1.573000e+00,3.745238e-01,6.874860e+01,7.975883e+01,6.874860e+01,6.961038e-15,7.975883e+01,6.322735e+01,7.975883e+01,1.160152e+00,7.927316e-01
1574,1.574000e+00,3.747619e-01,6.879231e+01,7.980954e+01,6.879231e+01,4.602709e-15,7.980954e+01,6.326755e+01,7.980954e+01,1.160152e+00,7.927316e-01
1575,1.575000e+00,3.750000e-01,6.883601e+01,7.986024e+01,6.883601e+01,7.240383e-15,7.986024e+01,6.330774e+01,7.986024e+01,1.160152e+00,7.927316e-01
1576,1.576000e+00,3.752381e-01,6.887972e+01,7.991095e+01,6.887972e+01,6.212567e-15,7.991095e+01,6.334794e+01,7.991095e+01,1.160152e+00,7.927316e-01
1577,1.577000e+00,3.754762e-01,6.892342e+01,7.996165e+01,6.892342e+01,7.073884e-15,7.996165e+01,6.338813e+01,7.996165e+01,1.160152e+00,7.927316e-01
1578,1.578000e+00,3.757143e-01,6.896713e+01,8.001236e+01,6.896713e+01,5.104132e-15,8.001236e+01,6.342833e+01,8.001236e+01,1.160152e+00,7.927316e-01
1579,1.579000e+00,3.759524e-01,6.901083e+01,8.006306e+01,6.901083e+01,6.518807e-15,8.006306e+01,6.346852e+01,8.006306e+01,1.160152e+00,7.927316e-01
1580,1.580000e+00,3.761905e-01,6.905454e+01,8.011377e+01,6.905454e+01,5.490991e-15,8.011377e+01,6.350872e+01,8.011377e+01,1.160152e+00,7.927316e-01
1581,1.581000e+00,3.764286e-01,6.909824e+01,8.016447e+01,6.909824e+01,5.686174e-15,8.016447e+01,6.354891e+01,8.016447e+01,1.160152e+00,7.927316e-01
1582,1.582000e+00,3.766667e-01,6.914195e+01,8.021518e+01,6.914195e+01,5.992379e-15,8.021518e+01,6.358911e+01,8.021518e+01,1.160152e+00,7.927316e-01
1583,1.583000e+00,3.769048e-01,6.918566e+01,8.026588e+01,6.918566e+01,7.185010e-15,8.026588e+01,6.362930e+01,8.026588e+01,1.160152e+00,7.927316e-01
1584,1.584000e+00,3.771429e-01,6.922936e+01,8.031659e+01,6.922936e+01,6.714059e-15,8.031659e+01,6.366950e+01,8.031659e+01,1.160152e+00,7.927316e-01
1585,1.585000e+00,3.773810e-01,6.927307e+01,8.036729e+01,6.927307e+01,9.018666e-15,8.036729e+01,6.370970e+01,8.036729e+01,1.160152e+00,7.927316e-01
1586,1.586000e+00,3.776190e-01,6.931677e+01,8.041800e+01,6.931677e+01,8.212895e-15,8.041800e+01,6.374989e+01,8.041800e+01,1.160152e+00,7.927316e-01
1587,1.587000e+00,3.778571e-01,6.936048e+01,8.046870e+01,6.936048e+01,7.185079e-15,8.046870e+01,6.379009e+01,8.046870e+01,1.160152e+00,7.927316e-01
1588,1.588000e+00,3.780952e-01,6.940418e+01,8.051941e+01,6.940418e+01,6.936173e-15,8.051941e+01,6.383028e+01,8.051941e+01,1.160152e+00,7.927316e-01
1589,1.589000e+00,3.783333e-01,6.944789e+01,8.057011e+01,6.944789e+01,5.799088e-15,8.057011e+01,6.387048e+01,8.057011e+01,1.160152e+00,7.927316e-01
1590,1.590000e+00,3.785714e-01,6.949159e+01,8.062082e+01,6.949159e+01,8.101941e-15,8.062082e+01,6.391067e+01,8.062082e+01,1.160152e+00,7.927316e-01
1591,1.591000e+00,3.788095e-01,6.953530e+01,8.067152e+01,6.953530e+01,7.075879e-15,8.067152e+01,6.395087e+01,8.067152e+01,1.160152e+00,7.927316e-01
1592,1.592000e+00,3.790476e-01,6.957900e+01,8.072223e+01,6.957900e+01,5.716750e-15,8.072223e+01,6.399106e+01,8.072223e+01,1.160152e+00,7.927316e-01
1593,1.593000e+00,3.792857e-01,6.962271e+01,8.077293e+01,6.962271e+01,5.355068e-15,8.077293e+01,6.403126e+01,8.077293e+01,1.160152e+00,7.927316e-01
1594,1.594000e+00,3.795238e-01,6.966641e+01,8.082364e+01,6.966641e+01,6.325654e-15,8.082364e+01,6.407145e+01,8.082364e+01,1.160152e+00,7.927316e-01
1595,1.595000e+00,3.797619e-01,6.971012e+01,8.087434e+01,6.971012e+01,6.853904e-15,8.087434e+01,6.411165e+01,8.087434e+01,1.160152e+00,7.927316e-01
1596,1.596000e+00,3.800000e-01,6.975383e+01,8.092505e+01,6.975383e+01,6.160909e-15,8.092505e+01,6.415184e+01,8.092505e+01,1.160152e+00,7.927316e-01
1597,1.597000e+00,3.802381e-01,6.979753e+01,8.097575e+01,6.979753e+01,5.355137e-15,8.097575e+01,6.419204e+01,8.097575e+01,1.160152e+00,7.927316e-01
1598,1.598000e+00,3.804762e-01,6.984124e+01,8.102646e+01,6.984124e+01,6.882588e-15,8.102646e+01,6.423224e+01,8.102646e+01,1.160152e+00,7.927316e-01
1599,1.599000e+00,3.807143e-01,6.988494e+01,8.107716e+01,6.988494e+01,6.300615e-15,8.107716e+01,6.427243e+01,8.107716e+01,1.160152e+00,7.927316e-01
1600,1.600000e+00,3.809524e-01,6.992865e+01,8.112787e+01,6.992865e+01,6.383022e-15,8.112787e+01,6.431263e+01,8.112787e+01,1.160152e+00,7.927316e-01
1601,1.601000e+00,3.811905e-01,6.997235e+01,8.117857e+01,6.997235e+01,6.465429e-15,8.117857e+01,6.435282e+01,8.117857e+01,1.160152e+00,7.927316e-01
1602,1.602000e+00,3.814286e-01,7.001606e+01,8.122928e+01,7.001606e+01,6.605101e-15,8.122928e+01,6.439302e+01,8.122928e+01,1.160152e+00,7.927316e-01
1603,1.603000e+00,3.816667e-01,7.005976e+01,8.127998e+01,7.005976e+01,6.911307e-15,8.127998e+01,6.443321e+01,8.127998e+01,1.160152e+00,7.927316e-01
1604,1.604000e+00,3.819048e-01,7.010347e+01,8.133068e+01,7.010347e+01,4.551223e-15,8.133068e+01,6.447341e+01,8.133068e+01,1.160152e+00,7.927316e-01
1605,1.605000e+00,3.821429e-01,7.014717e+01,8.138139e+01,7.014717e+01,6.078674e-15,8.138139e+01,6.451360e+01,8.138139e+01,1.160152e+00,7.927316e-01
1606,1.606000e+00,3.823810e-01,7.019088e+01,8.143209e+01,7.019088e+01,5.718746e-15,8.143209e+01,6.455380e+01,8.143209e+01,1.160152e+00,7.927316e-01
1607,1.607000e+00,3.826190e-01,7.023459e+01,8.148280e+01,7.023459e+01,7.355465e-15,8.148280e+01,6.459399e+01,8.148280e+01,1.160152e+00,7.927316e-01
1608,1.608000e+00,3.828571e-01,7.027829e+01,8.153350e+01,7.027829e+01,8.326051e-15,8.153350e+01,6.463419e+01,8.153350e+01,1.160152e+00,7.927316e-01
1609,1.609000e+00,3.830952e-01,7.032200e+01,8.158421e+01,7.032200e+01,6.300788e-15,8.158421e+01,6.467438e+01,8.158421e+01,1.160152e+00,7.927316e-01
1610,1.610000e+00,3.833333e-01,7.036570e+01,8.163491e+01,7.036570e+01,4.053480e-15,8.163491e+01,6.471458e+01,8.163491e+01,1.160152e+00,7.927316e-01
1611,1.611000e+00,3.835714e-01,7.040941e+01,8.168562e+01,7.040941e+01,5.912244e-15,8.168562e+01,6.475478e+01,8.168562e+01,1.160152e+00,7.927316e-01
1612,1.612000e+00,3.838095e-01,7.045311e+01,8.173632e+01,7.045311e+01,7.328673e-15,8.173632e+01,6.479497e+01,8.173632e+01,1.160152e+00,7.927316e-01
1613,1.613000e+00,3.840476e-01,7.049682e+01,8.178703e+01,7.049682e+01,5.303410e-15,8.178703e+01,6.483517e+01,8.178703e+01,1.160152e+00,7.927316e-01
1614,1.614000e+00,3.842857e-01,7.054052e+01,8.183773e+01,7.054052e+01,6.940129e-15,8.183773e+01,6.487536e+01,8.183773e+01,1.160152e+00,7.927316e-01
1615,1.615000e+00,3.845238e-01,7.058423e+01,8.188844e+01,7.058423e+01,7.910715e-15,8.188844e+01,6.491556e+01,8.188844e+01,1.160152e+00,7.927316e-01
1616,1.616000e+00,3.847619e-01,7.062793e+01,8.193914e+01,7.062793e+01,5.996474e-15,8.193914e+01,6.495575e+01,8.193914e+01,1.160152e+00,7.927316e-01
1617,1.617000e+00,3.850000e-01,7.067164e+01,8.198985e+01,7.067164e+01,7.968014e-15,8.198985e+01,6.499595e+01,8.198985e+01,1.160152e+00,7.927316e-01
1618,1.618000e+00,3.852381e-01,7.071534e+01,8.204055e+01,7.071534e+01,6.496109e-15,8.204055e+01,6.503614e+01,8.204055e+01,1.160152e+00,7.927316e-01
1619,1.619000e+00,3.854762e-01,7.075905e+01,8.209126e+01,7.075905e+01,6.358226e-15,8.209126e+01,6.507634e+01,8.209126e+01,1.160152e+00,7.927316e-01
1620,1.620000e+00,3.857143e-01,7.080276e+01,8.214196e+01,7.080276e+01,7.663632e-15,8.214196e+01,6.511653e+01,8.214196e+01,1.160152e+00,7.927316e-01
1621,1.621000e+00,3.859524e-01,7.084646e+01,8.219267e+01,7.084646e+01,7.746039e-15,8.219267e+01,6.515673e+01,8.219267e+01,1.160152e+00,7.927316e-01
1622,1.622000e+00,3.861905e-01,7.089017e+01,8.224337e+01,7.089017e+01,7.828446e-15,8.224337e+01,6.519692e+01,8.224337e+01,1.160152e+00,7.927316e-01
1623,1.623000e+00,3.864286e-01,7.093387e+01,8.229408e+01,7.093387e+01,4.915005e-15,8.229408e+01,6.523712e+01,8.229408e+01,1.160152e+00,7.927316e-01
1624,1.624000e+00,3.866667e-01,7.097758e+01,8.234478e+01,7.097758e+01,6.275922e-15,8.234478e+01,6.527732e+01,8.234478e+01,1.160152e+00,7.927316e-01
1625,1.625000e+00,3.869048e-01,7.102128e+01,8.239549e+01,7.102128e+01,7.079974e-15,8.239549e+01,6.531751e+01,8.239549e+01,1.160152e+00,7.927316e-01
1626,1.626000e+00,3.871429e-01,7.106499e+01,8.244619e+01,7.106499e+01,6.331468e-15,8.244619e+01,6.535771e+01,8.244619e+01,1.160152e+00,7.927316e-01
1627,1.627000e+00,3.873810e-01,7.110869e+01,8.249690e+01,7.110869e+01,7.969941e-15,8.249690e+01,6.539790e+01,8.249690e+01,1.160152e+00,7.927316e-01
1628,1.628000e+00,3.876190e-01,7.115240e+01,8.254760e+01,7.115240e+01,7.386214e-15,8.254760e+01,6.543810e+01,8.254760e+01,1.160152e+00,7.927316e-01
1629,1.629000e+00,3.878571e-01,7.119610e+01,8.259831e+01,7.119610e+01,7.468621e-15,8.259831e+01,6.547829e+01,8.259831e+01,1.160152e+00,7.927316e-01
1630,1.630000e+00,3.880952e-01,7.123981e+01,8.264901e+01,7.123981e+01,8.107894e-15,8.264901e+01,6.551849e+01,8.264901e+01,1.160152e+00,7.927316e-01
1631,1.631000e+00,3.883333e-01,7.128351e+01,8.269972e+01,7.128351e+01,6.526720e-15,8.269972e+01,6.555868e+01,8.269972e+01,1.160152e+00,7.927316e-01
1632,1.632000e+00,3.885714e-01,7.132722e+01,8.275042e+01,7.132722e+01,4.610726e-15,8.275042e+01,6.559888e+01,8.275042e+01,1.160152e+00,7.927316e-01
1633,1.633000e+00,3.888095e-01,7.137093e+01,8.280113e+01,7.137093e+01,5.805110e-15,8.280113e+01,6.563907e+01,8.280113e+01,1.160152e+00,7.927316e-01
1634,1.634000e+00,3.890476e-01,7.141463e+01,8.285183e+01,7.141463e+01,8.442784e-15,8.285183e+01,6.567927e+01,8.285183e+01,1.160152e+00,7.927316e-01
1635,1.635000e+00,3.892857e-01,7.145834e+01,8.290254e+01,7.145834e+01,6.526789e-15,8.290254e+01,6.571946e+01,8.290254e+01,1.160152e+00,7.927316e-01
1636,1.636000e+00,3.895238e-01,7.150204e+01,8.295324e+01,7.150204e+01,6.387152e-15,8.295324e+01,6.575966e+01,8.295324e+01,1.160152e+00,7.927316e-01
1637,1.637000e+00,3.897619e-01,7.154575e+01,8.300395e+01,7.154575e+01,6.915402e-15,8.300395e+01,6.579986e+01,8.300395e+01,1.160152e+00,7.927316e-01
1638,1.638000e+00,3.900000e-01,7.158945e+01,8.305465e+01,7.158945e+01,6.000362e-15,8.305465e+01,6.584005e+01,8.305465e+01,1.160152e+00,7.927316e-01
1639,1.639000e+00,3.902381e-01,7.163316e+01,8.310536e+01,7.163316e+01,6.304814e-15,8.310536e+01,6.588025e+01,8.310536e+01,1.160152e+00,7.927316e-01
1640,1.640000e+00,3.904762e-01,7.167686e+01,8.315606e+01,7.167686e+01,7.499198e-15,8.315606e+01,6.592044e+01,8.315606e+01,1.160152e+00,7.927316e-01
1641,1.641000e+00,3.907143e-01,7.172057e+01,8.320677e+01,7.172057e+01,5.918024e-15,8.320677e+01,6.596064e+01,8.320677e+01,1.160152e+00,7.927316e-01
1642,1.642000e+00,3.909524e-01,7.176427e+01,8.325747e+01,7.176427e+01,6.888610e-15,8.325747e+01,6.600083e+01,8.325747e+01,1.160152e+00,7.927316e-01
1643,1.643000e+00,3.911905e-01,7.180798e+01,8.330818e+01,7.180798e+01,7.193061e-15,8.330818e+01,6.604103e+01,8.330818e+01,1.160152e+00,7.927316e-01
1644,1.644000e+00,3.914286e-01,7.185169e+01,8.335888e+01,7.185169e+01,7.388244e-15,8.335888e+01,6.608122e+01,8.335888e+01,1.160152e+00,7.927316e-01
1645,1.645000e+00,3.916667e-01,7.189539e+01,8.340959e+01,7.189539e+01,5.251959e-15,8.340959e+01,6.612142e+01,8.340959e+01,1.160152e+00,7.927316e-01
1646,1.646000e+00,3.919048e-01,7.193910e+01,8.346029e+01,7.193910e+01,5.778456e-15,8.346029e+01,6.616161e+01,8.346029e+01,1.160152e+00,7.927316e-01
1647,1.647000e+00,3.921429e-01,7.198280e+01,8.351100e+01,7.198280e+01,7.527951e-15,8.351100e+01,6.620181e+01,8.351100e+01,1.160152e+00,7.927316e-01
1648,1.648000e+00,3.923810e-01,7.202651e+01,8.356170e+01,7.202651e+01,5.780244e-15,8.356170e+01,6.624200e+01,8.356170e+01,1.160152e+00,7.927316e-01
1649,1.649000e+00,3.926190e-01,7.207021e+01,8.361241e+01,7.207021e+01,6.528785e-15,8.361241e+01,6.628220e+01,8.361241e+01,1.160152e+00,7.927316e-01
1650,1.650000e+00,3.928571e-01,7.211392e+01,8.366311e+01,7.211392e+01,7.499370e-15,8.366311e+01,6.632240e+01,8.366311e+01,1.160152e+00,7.927316e-01
1651,1.651000e+00,3.930952e-01,7.215762e+01,8.371382e+01,7.215762e+01,7.694554e-15,8.371382e+01,6.636259e+01,8.371382e+01,1.160152e+00,7.927316e-01
1652,1.652000e+00,3.933333e-01,7.220133e+01,8.376452e+01,7.220133e+01,5.669291e-15,8.376452e+01,6.640279e+01,8.376452e+01,1.160152e+00,7.927316e-01
1653,1.653000e+00,3.935714e-01,7.224503e+01,8.381523e+01,7.224503e+01,8.083166e-15,8.381523e+01,6.644298e+01,8.381523e+01,1.160152e+00,7.927316e-01
1654,1.654000e+00,3.938095e-01,7.228874e+01,8.386593e+01,7.228874e+01,6.724037e-15,8.386593e+01,6.648318e+01,8.386593e+01,1.160152e+00,7.927316e-01
1655,1.655000e+00,3.940476e-01,7.233244e+01,8.391664e+01,7.233244e+01,7.807399e-15,8.391664e+01,6.652337e+01,8.391664e+01,1.160152e+00,7.927316e-01
1656,1.656000e+00,3.942857e-01,7.237615e+01,8.396734e+01,7.237615e+01,7.001627e-15,8.396734e+01,6.656357e+01,8.396734e+01,1.160152e+00,7.927316e-01
1657,1.657000e+00,3.945238e-01,7.241986e+01,8.401805e+01,7.241986e+01,7.750168e-15,8.401805e+01,6.660376e+01,8.401805e+01,1.160152e+00,7.927316e-01
1658,1.658000e+00,3.947619e-01,7.246356e+01,8.406875e+01,7.246356e+01,6.280017e-15,8.406875e+01,6.664396e+01,8.406875e+01,1.160152e+00,7.927316e-01
1659,1.659000e+00,3.950000e-01,7.250727e+01,8.411946e+01,7.250727e+01,8.029513e-15,8.411946e+01,6.668415e+01,8.411946e+01,1.160152e+00,7.927316e-01
1660,1.660000e+00,3.952381e-01,7.255097e+01,8.417016e+01,7.255097e+01,7.223741e-15,8.417016e+01,6.672435e+01,8.417016e+01,1.160152e+00,7.927316e-01
1661,1.661000e+00,3.954762e-01,7.259468e+01,8.422087e+01,7.259468e+01,8.640170e-15,8.422087e+01,6.676454e+01,8.422087e+01,1.160152e+00,7.927316e-01
1662,1.662000e+00,3.957143e-01,7.263838e+01,8.427157e+01,7.263838e+01,7.058996e-15,8.427157e+01,6.680474e+01,8.427157e+01,1.160152e+00,7.927316e-01
1663,1.663000e+00,3.959524e-01,7.268209e+01,8.432227e+01,7.268209e+01,6.253225e-15,8.432227e+01,6.684494e+01,8.432227e+01,1.160152e+00,7.927316e-01
1664,1.664000e+00,3.961905e-01,7.272579e+01,8.437298e+01,7.272579e+01,7.667899e-15,8.437298e+01,6.688513e+01,8.437298e+01,1.160152e+00,7.927316e-01
1665,1.665000e+00,3.964286e-01,7.276950e+01,8.442368e+01,7.276950e+01,6.752860e-15,8.442368e+01,6.692533e+01,8.442368e+01,1.160152e+00,7.927316e-01
1666,1.666000e+00,3.966667e-01,7.281320e+01,8.447439e+01,7.281320e+01,7.281110e-15,8.447439e+01,6.696552e+01,8.447439e+01,1.160152e+00,7.927316e-01
1667,1.667000e+00,3.969048e-01,7.285691e+01,8.452509e+01,7.285691e+01,5.365115e-15,8.452509e+01,6.700572e+01,8.452509e+01,1.160152e+00,7.927316e-01
1668,1.668000e+00,3.971429e-01,7.290061e+01,8.457580e+01,7.290061e+01,8.002789e-15,8.457580e+01,6.704591e+01,8.457580e+01,1.160152e+00,7.927316e-01
1669,1.669000e+00,3.973810e-01,7.294432e+01,8.462650e+01,7.294432e+01,6.310593e-15,8.462650e+01,6.708611e+01,8.462650e+01,1.160152e+00,7.927316e-01
1670,1.670000e+00,3.976190e-01,7.298803e+01,8.467721e+01,7.298803e+01,8.835491e-15,8.467721e+01,6.712630e+01,8.467721e+01,1.160152e+00,7.927316e-01
1671,1.671000e+00,3.978571e-01,7.303173e+01,8.472791e+01,7.303173e+01,7.807675e-15,8.472791e+01,6.716650e+01,8.472791e+01,1.160152e+00,7.927316e-01
