step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_total,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
239,2.400000e-01,1.000000e-03,-1.000005e+00,1.000008e+00,-2.000000e-01,9.428639e-01,1.335359e-06,0,0.000000e+00,1.397985e+00,-1.013864e+01,2.379764e-01,1.990117e+01,6.673357e+00,9.589994e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.326820e-01,-5.734905e-04,5.731498e-04,-2.969831e-04,1.199430e-03,1.227575e-03,2.765160e-08,2.353728e-04,3.411348e-02,1.388842e-04,-1.368130e+00,1.554828e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.557118e+00,9.684281e+01,8.008287e+02,0.000000e+00,0.000000e+00,0.000000e+00
240,2.410000e-01,1.000000e-03,-1.000005e+00,1.000008e+00,-2.000000e-01,9.428639e-01,1.353728e-06,0,0.000000e+00,1.429409e+00,-1.018106e+01,2.389731e-01,1.998551e+01,6.701166e+00,9.670413e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.940071e-01,-5.748675e-04,5.745243e-04,-2.947410e-04,1.204316e-03,1.232510e-03,2.751814e-08,2.378048e-04,3.433643e-02,1.394426e-04,-1.381020e+00,1.565466e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.796306e+00,9.764700e+01,8.041864e+02,0.000000e+00,0.000000e+00,0.000000e+00
241,2.420000e-01,1.000000e-03,-1.000005e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.372372e-06,0,0.000000e+00,1.414534e+00,-1.022348e+01,2.399699e-01,2.006986e+01,6.728975e+00,9.751168e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.557938e-01,-5.762294e-04,5.758837e-04,-2.924998e-04,1.209191e-03,1.237434e-03,2.738431e-08,2.402667e-04,3.455961e-02,1.399997e-04,-1.393972e+00,1.576131e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.657126e+00,9.845454e+01,8.075441e+02,0.000000e+00,0.000000e+00,0.000000e+00
242,2.430000e-01,1.000000e-03,-1.000006e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.391254e-06,0,0.000000e+00,1.508778e+00,-1.026590e+01,2.409666e-01,2.015423e+01,6.756783e+00,9.832258e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.229962e-01,-5.775765e-04,5.772283e-04,-2.902608e-04,1.214056e-03,1.242349e-03,2.725025e-08,2.427590e-04,3.478302e-02,1.405557e-04,-1.406986e+00,1.586823e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.542299e+00,9.926544e+01,8.109018e+02,0.000000e+00,0.000000e+00,0.000000e+00
243,2.440000e-01,1.000000e-03,-1.000006e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.410354e-06,0,0.000000e+00,1.337547e+00,-1.030832e+01,2.419633e-01,2.023863e+01,6.784591e+00,9.913684e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.817042e-01,-5.790908e-04,5.787930e-04,-2.880264e-04,1.218911e-03,1.247254e-03,2.711609e-08,2.452823e-04,3.500666e-02,1.411107e-04,-1.420063e+00,1.597543e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.479781e+00,1.000797e+02,8.142595e+02,0.000000e+00,0.000000e+00,0.000000e+00
244,2.450000e-01,1.000000e-03,-1.000006e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.429714e-06,0,0.000000e+00,1.346608e+00,-1.035074e+01,2.429601e-01,2.032304e+01,6.812398e+00,9.995445e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.072793e-01,-5.807145e-04,5.804145e-04,-2.858051e-04,1.223758e-03,1.252151e-03,2.698195e-08,2.478373e-04,3.523053e-02,1.416647e-04,-1.433203e+00,1.608291e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.433897e+00,1.008973e+02,8.176172e+02,0.000000e+00,0.000000e+00,0.000000e+00
245,2.460000e-01,1.000000e-03,-1.000006e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.449333e-06,0,0.000000e+00,1.390550e+00,-1.039316e+01,2.439568e-01,2.040747e+01,6.840204e+00,1.007754e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.184470e-01,-5.823276e-04,5.820256e-04,-2.835897e-04,1.228597e-03,1.257041e-03,2.684797e-08,2.504246e-04,3.545462e-02,1.422179e-04,-1.446404e+00,1.619067e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.489586e+00,1.017183e+02,8.209750e+02,0.000000e+00,0.000000e+00,0.000000e+00
246,2.470000e-01,1.000000e-03,-1.000006e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.469220e-06,0,0.000000e+00,1.375133e+00,-1.043558e+01,2.449536e-01,2.049192e+01,6.868011e+00,1.015998e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.953513e-01,-5.839307e-04,5.836266e-04,-2.813813e-04,1.233430e-03,1.261924e-03,2.671426e-08,2.530449e-04,3.567895e-02,1.427705e-04,-1.459667e+00,1.629871e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.546988e+00,1.025426e+02,8.243327e+02,0.000000e+00,0.000000e+00,0.000000e+00
247,2.480000e-01,1.000000e-03,-1.000006e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.489344e-06,0,0.000000e+00,1.363211e+00,-1.047800e+01,2.459504e-01,2.057639e+01,6.895816e+00,1.024275e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.808123e-01,-5.855241e-04,5.852181e-04,-2.791812e-04,1.238257e-03,1.266803e-03,2.658095e-08,2.556988e-04,3.590350e-02,1.433224e-04,-1.472992e+00,1.640705e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.407987e+00,1.033703e+02,8.276904e+02,0.000000e+00,0.000000e+00,0.000000e+00
248,2.490000e-01,1.000000e-03,-1.000006e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.509721e-06,0,0.000000e+00,1.556758e+00,-1.052042e+01,2.469472e-01,2.066089e+01,6.923621e+00,1.032585e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.060324e-01,-5.871085e-04,5.868004e-04,-2.769905e-04,1.243080e-03,1.271678e-03,2.644815e-08,2.583870e-04,3.612827e-02,1.438739e-04,-1.486379e+00,1.651567e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.467776e+00,1.042014e+02,8.310481e+02,0.000000e+00,0.000000e+00,0.000000e+00
249,2.500000e-01,1.000000e-03,-1.000006e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.530406e-06,0,0.000000e+00,1.341425e+00,-1.056284e+01,2.479439e-01,2.074540e+01,6.951426e+00,1.040929e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.009909e-01,-5.886841e-04,5.883740e-04,-2.748104e-04,1.247899e-03,1.276549e-03,2.631597e-08,2.611103e-04,3.635328e-02,1.444251e-04,-1.499828e+00,1.662460e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.396148e+00,1.050358e+02,8.344058e+02,0.000000e+00,0.000000e+00,0.000000e+00
250,2.510000e-01,1.000000e-03,-1.000006e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.551293e-06,0,0.000000e+00,1.393731e+00,-1.060526e+01,2.489407e-01,2.082993e+01,6.979230e+00,1.049307e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.947247e-01,-5.902557e-04,5.899794e-04,-2.726419e-04,1.252715e-03,1.281419e-03,2.618453e-08,2.638694e-04,3.657850e-02,1.449760e-04,-1.513338e+00,1.673381e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.340232e+00,1.058735e+02,8.377635e+02,0.000000e+00,0.000000e+00,0.000000e+00
251,2.520000e-01,1.000000e-03,-1.000006e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.572549e-06,0,0.000000e+00,1.329332e+00,-1.064768e+01,2.499375e-01,2.091449e+01,7.007034e+00,1.057718e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.187497e-01,-5.921067e-04,5.918466e-04,-2.704861e-04,1.257530e-03,1.286288e-03,2.605394e-08,2.666649e-04,3.680396e-02,1.455269e-04,-1.526909e+00,1.684333e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.898868e+00,1.067147e+02,8.411212e+02,0.000000e+00,0.000000e+00,0.000000e+00
252,2.530000e-01,1.000000e-03,-1.000006e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.594011e-06,0,0.000000e+00,1.698348e+00,-1.069010e+01,2.509343e-01,2.099906e+01,7.034837e+00,1.066163e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.427651e-01,-5.939713e-04,5.937095e-04,-2.683440e-04,1.262345e-03,1.291157e-03,2.592429e-08,2.694978e-04,3.702963e-02,1.460777e-04,-1.540543e+00,1.695316e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.409805e+00,1.075591e+02,8.444789e+02,0.000000e+00,0.000000e+00,0.000000e+00
253,2.540000e-01,1.000000e-03,-1.000006e+00,1.000009e+00,-2.000000e-01,9.428639e-01,1.615752e-06,0,0.000000e+00,1.385942e+00,-1.073252e+01,2.519312e-01,2.108366e+01,7.062640e+00,1.074641e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,9.400963e-01,-5.958321e-04,5.955687e-04,-2.662168e-04,1.267161e-03,1.296028e-03,2.579570e-08,2.723686e-04,3.725553e-02,1.466288e-04,-1.554237e+00,1.706329e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.322198e+00,1.084070e+02,8.478366e+02,0.000000e+00,0.000000e+00,0.000000e+00
254,2.550000e-01,1.000000e-03,-1.000006e+00,1.000010e+00,-2.000000e-01,9.428639e-01,1.637826e-06,0,0.000000e+00,1.383938e+00,-1.077494e+01,2.529280e-01,2.116828e+01,7.090443e+00,1.083153e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.966278e-01,-5.976895e-04,5.974245e-04,-2.641052e-04,1.271978e-03,1.301105e-03,2.566824e-08,2.752783e-04,3.748165e-02,1.472032e-04,-1.567993e+00,1.717373e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.360769e+00,1.092582e+02,8.511943e+02,0.000000e+00,0.000000e+00,0.000000e+00
255,2.560000e-01,1.000000e-03,-1.000006e+00,1.000010e+00,-2.000000e-01,9.428639e-01,1.660140e-06,0,0.000000e+00,2.340799e+00,-1.081736e+01,2.539248e-01,2.125292e+01,7.118245e+00,1.091699e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,1.811433e+00,-5.995440e-04,5.992775e-04,-2.620104e-04,1.276798e-03,1.306188e-03,2.554203e-08,2.782276e-04,3.770799e-02,1.477783e-04,-1.581810e+00,1.728448e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.090220e+00,1.101127e+02,8.545520e+02,0.000000e+00,0.000000e+00,0.000000e+00
256,2.570000e-01,1.000000e-03,-1.000006e+00,1.000010e+00,-2.000000e-01,9.428639e-01,1.682821e-06,0,0.000000e+00,1.406136e+00,-1.085978e+01,2.549217e-01,2.133758e+01,7.146046e+00,1.100278e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.981706e-01,-6.013962e-04,6.011281e-04,-2.599331e-04,1.281623e-03,1.311278e-03,2.541714e-08,2.812173e-04,3.793455e-02,1.483542e-04,-1.595688e+00,1.739556e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.345642e+00,1.109706e+02,8.579097e+02,0.000000e+00,0.000000e+00,0.000000e+00
257,2.580000e-01,1.000000e-03,-1.000006e+00,1.000010e+00,-2.000000e-01,9.428639e-01,1.705728e-06,0,0.000000e+00,1.389235e+00,-1.090220e+01,2.559185e-01,2.142227e+01,7.173848e+00,1.108890e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.809808e-01,-6.032465e-04,6.029769e-04,-2.578760e-04,1.286453e-03,1.316376e-03,2.529368e-08,2.842484e-04,3.816133e-02,1.489309e-04,-1.609627e+00,1.750695e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.400515e+00,1.118319e+02,8.612674e+02,0.000000e+00,0.000000e+00,0.000000e+00
258,2.590000e-01,1.000000e-03,-1.000006e+00,1.000010e+00,-2.000000e-01,9.428639e-01,1.729001e-06,0,0.000000e+00,1.341337e+00,-1.094462e+01,2.569154e-01,2.150698e+01,7.201648e+00,1.117537e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.814418e-01,-6.050955e-04,6.048244e-04,-2.558442e-04,1.291289e-03,1.321482e-03,2.517172e-08,2.873217e-04,3.838833e-02,1.495087e-04,-1.623627e+00,1.761867e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.390814e+00,1.126965e+02,8.646251e+02,0.000000e+00,0.000000e+00,0.000000e+00
259,2.600000e-01,1.000000e-03,-1.000006e+00,1.000010e+00,-2.000000e-01,9.428639e-01,1.752497e-06,0,0.000000e+00,1.418378e+00,-1.098704e+01,2.579122e-01,2.159171e+01,7.229449e+00,1.126216e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,1.095876e+00,-6.069438e-04,6.066711e-04,-2.538324e-04,1.296133e-03,1.326599e-03,2.505134e-08,2.904381e-04,3.861555e-02,1.500875e-04,-1.637689e+00,1.773071e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.411076e+00,1.135645e+02,8.679828e+02,0.000000e+00,0.000000e+00,0.000000e+00
260,2.610000e-01,1.000000e-03,-1.000006e+00,1.000010e+00,-2.000000e-01,9.428639e-01,1.776410e-06,0,0.000000e+00,1.341837e+00,-1.102946e+01,2.589091e-01,2.167646e+01,7.257249e+00,1.134930e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.914545e-01,-6.088620e-04,6.086202e-04,-2.518414e-04,1.300986e-03,1.331726e-03,2.493264e-08,2.935984e-04,3.884298e-02,1.506677e-04,-1.651811e+00,1.784309e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.602946e+00,1.144358e+02,8.713405e+02,0.000000e+00,0.000000e+00,0.000000e+00
261,2.620000e-01,1.000000e-03,-1.000006e+00,1.000010e+00,-2.000000e-01,9.428639e-01,1.800558e-06,0,0.000000e+00,1.419647e+00,-1.107188e+01,2.599060e-01,2.176124e+01,7.285049e+00,1.143677e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.976705e-01,-6.108975e-04,6.106544e-04,-2.498719e-04,1.305850e-03,1.336867e-03,2.481567e-08,2.968037e-04,3.907063e-02,1.512492e-04,-1.665994e+00,1.795580e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.697751e+00,1.153105e+02,8.746982e+02,0.000000e+00,0.000000e+00,0.000000e+00
262,2.630000e-01,1.000000e-03,-1.000006e+00,1.000010e+00,-2.000000e-01,9.428639e-01,1.825049e-06,0,0.000000e+00,1.426106e+00,-1.111430e+01,2.609029e-01,2.184604e+01,7.312848e+00,1.152457e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.164941e-01,-6.129355e-04,6.126912e-04,-2.479245e-04,1.310724e-03,1.342021e-03,2.470053e-08,3.000548e-04,3.929849e-02,1.518323e-04,-1.680238e+00,1.806885e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.599690e+00,1.161886e+02,8.780559e+02,0.000000e+00,0.000000e+00,0.000000e+00
263,2.640000e-01,1.000000e-03,-1.000006e+00,1.000010e+00,-2.000000e-01,9.428639e-01,1.849880e-06,0,0.000000e+00,1.376376e+00,-1.115672e+01,2.618997e-01,2.193086e+01,7.340648e+00,1.161271e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.973989e-01,-6.150686e-04,6.148451e-04,-2.460001e-04,1.315612e-03,1.347190e-03,2.458727e-08,3.033528e-04,3.952657e-02,1.524171e-04,-1.694544e+00,1.818224e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.679128e+00,1.170700e+02,8.814136e+02,0.000000e+00,0.000000e+00,0.000000e+00
264,2.650000e-01,1.000000e-03,-1.000006e+00,1.000010e+00,-2.000000e-01,9.428639e-01,1.875028e-06,0,0.000000e+00,1.331479e+00,-1.119914e+01,2.628966e-01,2.201571e+01,7.368447e+00,1.170119e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.067050e-01,-6.172425e-04,6.170179e-04,-2.440993e-04,1.320513e-03,1.352375e-03,2.447596e-08,3.066987e-04,3.975485e-02,1.530038e-04,-1.708910e+00,1.829597e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.489838e+00,1.179548e+02,8.847713e+02,0.000000e+00,0.000000e+00,0.000000e+00
265,2.660000e-01,1.000000e-03,-1.000006e+00,1.000011e+00,-2.000000e-01,9.428639e-01,1.900504e-06,0,0.000000e+00,1.394472e+00,-1.124156e+01,2.638935e-01,2.210058e+01,7.396245e+00,1.179000e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.806680e-01,-6.194218e-04,6.191962e-04,-2.422226e-04,1.325430e-03,1.357579e-03,2.436668e-08,3.100934e-04,3.998335e-02,1.535925e-04,-1.723337e+00,1.841006e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.432650e+00,1.188429e+02,8.881290e+02,0.000000e+00,0.000000e+00,0.000000e+00
266,2.670000e-01,1.000000e-03,-1.000006e+00,1.000011e+00,-2.000000e-01,9.428639e-01,1.926350e-06,0,0.000000e+00,1.330379e+00,-1.128397e+01,2.648905e-01,2.218548e+01,7.424043e+00,1.187915e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.012226e-01,-6.216071e-04,6.213804e-04,-2.403707e-04,1.330364e-03,1.362801e-03,2.425948e-08,3.135381e-04,4.021205e-02,1.541833e-04,-1.737824e+00,1.852450e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.417460e+00,1.197344e+02,8.914867e+02,0.000000e+00,0.000000e+00,0.000000e+00
267,2.680000e-01,1.000000e-03,-1.000006e+00,1.000011e+00,-2.000000e-01,9.428639e-01,1.952501e-06,0,0.000000e+00,1.323469e+00,-1.132639e+01,2.658874e-01,2.227040e+01,7.451841e+00,1.196864e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.818076e-01,-6.237989e-04,6.235712e-04,-2.385441e-04,1.335315e-03,1.368044e-03,2.415443e-08,3.170337e-04,4.044095e-02,1.547765e-04,-1.752373e+00,1.863929e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.445670e+00,1.206292e+02,8.948443e+02,0.000000e+00,0.000000e+00,0.000000e+00
268,2.690000e-01,1.000000e-03,-1.000006e+00,1.000011e+00,-2.000000e-01,9.428639e-01,1.979035e-06,0,0.000000e+00,1.353800e+00,-1.136881e+01,2.668843e-01,2.235534e+01,7.479639e+00,1.205846e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.810829e-01,-6.259978e-04,6.257691e-04,-2.367434e-04,1.340286e-03,1.373309e-03,2.405158e-08,3.205816e-04,4.067006e-02,1.553722e-04,-1.766983e+00,1.875444e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.406154e+00,1.215274e+02,8.982020e+02,0.000000e+00,0.000000e+00,0.000000e+00
269,2.700000e-01,1.000000e-03,-1.000006e+00,1.000011e+00,-2.000000e-01,9.428639e-01,2.005898e-06,0,0.000000e+00,1.326235e+00,-1.141123e+01,2.678813e-01,2.244032e+01,7.507437e+00,1.214861e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.049915e-01,-6.282045e-04,6.279747e-04,-2.349690e-04,1.345278e-03,1.378597e-03,2.395099e-08,3.241826e-04,4.089937e-02,1.559705e-04,-1.781653e+00,1.886996e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.413870e+00,1.224290e+02,9.015597e+02,0.000000e+00,0.000000e+00,0.000000e+00
270,2.710000e-01,1.000000e-03,-1.000006e+00,1.000011e+00,-2.000000e-01,9.428639e-01,2.033123e-06,0,0.000000e+00,1.416912e+00,-1.145365e+01,2.688782e-01,2.252531e+01,7.535234e+00,1.223911e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.967870e-01,-6.304196e-04,6.301888e-04,-2.332215e-04,1.350615e-03,1.383910e-03,2.385271e-08,3.278379e-04,4.112887e-02,1.565716e-04,-1.796385e+00,1.898584e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.333097e+00,1.233339e+02,9.049174e+02,0.000000e+00,0.000000e+00,0.000000e+00
271,2.720000e-01,1.000000e-03,-1.000006e+00,1.000011e+00,-2.000000e-01,9.428639e-01,2.060735e-06,0,0.000000e+00,1.334017e+00,-1.149607e+01,2.698752e-01,2.261033e+01,7.563031e+00,1.232993e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.671926e-01,-6.326436e-04,6.324118e-04,-2.315011e-04,1.356020e-03,1.389250e-03,2.375681e-08,3.315489e-04,4.135858e-02,1.571757e-04,-1.811177e+00,1.910210e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.388310e+00,1.242422e+02,9.082751e+02,0.000000e+00,0.000000e+00,0.000000e+00
272,2.730000e-01,1.000000e-03,-1.000006e+00,1.000011e+00,-2.000000e-01,9.428639e-01,2.088705e-06,0,0.000000e+00,1.318190e+00,-1.153849e+01,2.708721e-01,2.269538e+01,7.590827e+00,1.242110e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.801072e-01,-6.348771e-04,6.346444e-04,-2.298084e-04,1.361459e-03,1.394731e-03,2.366331e-08,3.353166e-04,4.158847e-02,1.577958e-04,-1.826031e+00,1.921873e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.463110e+00,1.251538e+02,9.116328e+02,0.000000e+00,0.000000e+00,0.000000e+00
273,2.740000e-01,1.000000e-03,-1.000006e+00,1.000011e+00,-2.000000e-01,9.428639e-01,2.117024e-06,0,0.000000e+00,1.371647e+00,-1.158091e+01,2.718691e-01,2.278046e+01,7.618624e+00,1.251260e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.783350e-01,-6.371208e-04,6.368871e-04,-2.281449e-04,1.366933e-03,1.400242e-03,2.357229e-08,3.391423e-04,4.181856e-02,1.584193e-04,-1.840946e+00,1.933574e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.393652e+00,1.260688e+02,9.149904e+02,0.000000e+00,0.000000e+00,0.000000e+00
274,2.750000e-01,1.000000e-03,-1.000006e+00,1.000011e+00,-2.000000e-01,9.428639e-01,2.145776e-06,0,0.000000e+00,1.354255e+00,-1.162333e+01,2.728661e-01,2.286556e+01,7.646420e+00,1.260443e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.789835e-01,-6.394857e-04,6.392828e-04,-2.265141e-04,1.372444e-03,1.405785e-03,2.348377e-08,3.430273e-04,4.204883e-02,1.590464e-04,-1.855922e+00,1.945314e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.490420e+00,1.269872e+02,9.183481e+02,0.000000e+00,0.000000e+00,0.000000e+00
275,2.760000e-01,1.000000e-03,-1.000006e+00,1.000011e+00,-2.000000e-01,9.428639e-01,2.174877e-06,0,0.000000e+00,1.327545e+00,-1.166575e+01,2.738631e-01,2.295069e+01,7.674216e+00,1.269660e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.772372e-01,-6.419448e-04,6.417412e-04,-2.249117e-04,1.377993e-03,1.411360e-03,2.339781e-08,3.469729e-04,4.227929e-02,1.596772e-04,-1.870959e+00,1.957092e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.449357e+00,1.279089e+02,9.217058e+02,0.000000e+00,0.000000e+00,0.000000e+00
276,2.770000e-01,1.000000e-03,-1.000006e+00,1.000012e+00,-2.000000e-01,9.428639e-01,2.204405e-06,0,0.000000e+00,1.370794e+00,-1.170817e+01,2.748600e-01,2.303584e+01,7.702012e+00,1.278911e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.861800e-01,-6.444179e-04,6.442136e-04,-2.233382e-04,1.383584e-03,1.416970e-03,2.331445e-08,3.509803e-04,4.250993e-02,1.603119e-04,-1.886057e+00,1.968909e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.435115e+00,1.288339e+02,9.250635e+02,0.000000e+00,0.000000e+00,0.000000e+00
277,2.780000e-01,1.000000e-03,-1.000006e+00,1.000012e+00,-2.000000e-01,9.428640e-01,2.234278e-06,0,0.000000e+00,1.327727e+00,-1.175059e+01,2.758571e-01,2.312102e+01,7.729808e+00,1.288195e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.081382e-01,-6.469056e-04,6.467006e-04,-2.217937e-04,1.389216e-03,1.422616e-03,2.323373e-08,3.550510e-04,4.274075e-02,1.609507e-04,-1.901216e+00,1.980766e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.420169e+00,1.297624e+02,9.284211e+02,0.000000e+00,0.000000e+00,0.000000e+00
278,2.790000e-01,1.000000e-03,-1.000006e+00,1.000012e+00,-2.000000e-01,9.428640e-01,2.264597e-06,0,0.000000e+00,1.538290e+00,-1.179301e+01,2.768541e-01,2.320623e+01,7.757603e+00,1.297513e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.564204e-01,-6.494087e-04,6.492031e-04,-2.202786e-04,1.395188e-03,1.428300e-03,2.315569e-08,3.591864e-04,4.297173e-02,1.615937e-04,-1.916437e+00,1.992662e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.395954e+00,1.306941e+02,9.317788e+02,0.000000e+00,0.000000e+00,0.000000e+00
279,2.800000e-01,1.000000e-03,-1.000006e+00,1.000012e+00,-2.000000e-01,9.428640e-01,2.295308e-06,0,0.000000e+00,1.325363e+00,-1.183543e+01,2.778511e-01,2.329147e+01,7.785399e+00,1.306864e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.824425e-01,-6.519278e-04,6.517216e-04,-2.204071e-04,1.401389e-03,1.434022e-03,2.308036e-08,3.633878e-04,4.320289e-02,1.622411e-04,-1.931720e+00,2.004599e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.410592e+00,1.316293e+02,9.351365e+02,0.000000e+00,0.000000e+00,0.000000e+00
280,2.810000e-01,1.000000e-03,-1.000006e+00,1.000012e+00,-2.000000e-01,9.428640e-01,2.326447e-06,0,0.000000e+00,1.310751e+00,-1.187785e+01,2.788481e-01,2.337674e+01,7.813194e+00,1.316249e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.802135e-01,-6.544637e-04,6.542568e-04,-2.213920e-04,1.407639e-03,1.439786e-03,2.300780e-08,3.676567e-04,4.343421e-02,1.628932e-04,-1.947064e+00,2.016576e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.387442e+00,1.325678e+02,9.384942e+02,0.000000e+00,0.000000e+00,0.000000e+00
281,2.820000e-01,1.000000e-03,-1.000006e+00,1.000012e+00,-2.000000e-01,9.428640e-01,2.358039e-06,0,0.000000e+00,1.377492e+00,-1.192027e+01,2.798452e-01,2.346203e+01,7.840989e+00,1.325668e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.884523e-01,-6.570723e-04,6.568877e-04,-2.224027e-04,1.413941e-03,1.445592e-03,2.293803e-08,3.719947e-04,4.366569e-02,1.635501e-04,-1.962470e+00,2.028595e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.437708e+00,1.335096e+02,9.418518e+02,0.000000e+00,0.000000e+00,0.000000e+00
