step,time,E_CH,E_kin,E_mag,E_internal,E_total,dE_internal_dt,dE_total_dt
140,7.050000e-02,9.428644e-01,7.644982e-08,8.197575e+00,9.428645e-01,9.140439e+00,1.271272e-05,2.333325e+02
141,7.100000e-02,9.428644e-01,7.804279e-08,8.315077e+00,9.428645e-01,9.257941e+00,1.279261e-05,2.350048e+02
142,7.150000e-02,9.428644e-01,7.967151e-08,8.433415e+00,9.428645e-01,9.376280e+00,1.287377e-05,2.366771e+02
143,7.200000e-02,9.428645e-01,8.133649e-08,8.552590e+00,9.428645e-01,9.495455e+00,1.295579e-05,2.383493e+02
144,7.250000e-02,9.428645e-01,8.303823e-08,8.672601e+00,9.428645e-01,9.615465e+00,1.303898e-05,2.400216e+02
145,7.300000e-02,9.428645e-01,8.477726e-08,8.793448e+00,9.428645e-01,9.736312e+00,1.312338e-05,2.416939e+02
146,7.350000e-02,9.428645e-01,8.655408e-08,8.915131e+00,9.428646e-01,9.857996e+00,1.320897e-05,2.433662e+02
147,7.400000e-02,9.428645e-01,8.836921e-08,9.037650e+00,9.428646e-01,9.980515e+00,1.329547e-05,2.450385e+02
148,7.450000e-02,9.428645e-01,9.022318e-08,9.161006e+00,9.428646e-01,1.010387e+01,1.338319e-05,2.467108e+02
149,7.500000e-02,9.428645e-01,9.211651e-08,9.285197e+00,9.428646e-01,1.022806e+01,1.347203e-05,2.483831e+02
150,7.550000e-02,9.428645e-01,9.404973e-08,9.410225e+00,9.428646e-01,1.035309e+01,1.356212e-05,2.500553e+02
151,7.600000e-02,9.428645e-01,9.602338e-08,9.536089e+00,9.428646e-01,1.047895e+01,1.365319e-05,2.517276e+02
152,7.650000e-02,9.428645e-01,9.803798e-08,9.662789e+00,9.428646e-01,1.060565e+01,1.374554e-05,2.533999e+02
153,7.700000e-02,9.428645e-01,1.000941e-07,9.790325e+00,9.428646e-01,1.073319e+01,1.383903e-05,2.550722e+02
154,7.750000e-02,9.428645e-01,1.021922e-07,9.918697e+00,9.428646e-01,1.086156e+01,1.393366e-05,2.567445e+02
155,7.800000e-02,9.428645e-01,1.043329e-07,1.004791e+01,9.428646e-01,1.099077e+01,1.402950e-05,2.584168e+02
156,7.850000e-02,9.428645e-01,1.065167e-07,1.017795e+01,9.428646e-01,1.112081e+01,1.412649e-05,2.600891e+02
157,7.900000e-02,9.428645e-01,1.087442e-07,1.030883e+01,9.428646e-01,1.125170e+01,1.422477e-05,2.617614e+02
158,7.950000e-02,9.428645e-01,1.110160e-07,1.044055e+01,9.428646e-01,1.138341e+01,1.432417e-05,2.634336e+02
159,8.000000e-02,9.428645e-01,1.133325e-07,1.057310e+01,9.428646e-01,1.151596e+01,1.442481e-05,2.651059e+02
160,8.050000e-02,9.428645e-01,1.156943e-07,1.070649e+01,9.428647e-01,1.164935e+01,1.452663e-05,2.667782e+02
161,8.100000e-02,9.428645e-01,1.181021e-07,1.084071e+01,9.428647e-01,1.178358e+01,1.462976e-05,2.684505e+02
162,8.150000e-02,9.428645e-01,1.205563e-07,1.097578e+01,9.428647e-01,1.191864e+01,1.473401e-05,2.701228e+02
163,8.200000e-02,9.428646e-01,1.230575e-07,1.111167e+01,9.428647e-01,1.205454e+01,1.483956e-05,2.717951e+02
164,8.250000e-02,9.428646e-01,1.256064e-07,1.124841e+01,9.428647e-01,1.219127e+01,1.494627e-05,2.734674e+02
165,8.300000e-02,9.428646e-01,1.282034e-07,1.138598e+01,9.428647e-01,1.232884e+01,1.505437e-05,2.751396e+02
166,8.350000e-02,9.428646e-01,1.308491e-07,1.152438e+01,9.428647e-01,1.246725e+01,1.516363e-05,2.768119e+02
