step,time,message
107,1.080000e-01,"divU large: L2=1.750539, Linf=424.684331"
107,1.080000e-01,"energy increasing: dE/dt=357.697663"
108,1.090000e-01,"theta bounds violated: [-1.000057, 1.107186]"
108,1.090000e-01,"divU large: L2=1.750505, Linf=424.676068"
108,1.090000e-01,"energy increasing: dE/dt=361.057199"
109,1.100000e-01,"theta bounds violated: [-1.000057, 1.107352]"
109,1.100000e-01,"divU large: L2=1.750470, Linf=424.667856"
109,1.100000e-01,"energy increasing: dE/dt=364.416760"
110,1.110000e-01,"theta bounds violated: [-1.000057, 1.107518]"
110,1.110000e-01,"divU large: L2=1.750436, Linf=424.659694"
110,1.110000e-01,"energy increasing: dE/dt=367.776345"
111,1.120000e-01,"theta bounds violated: [-1.000057, 1.107681]"
111,1.120000e-01,"divU large: L2=1.750402, Linf=424.651581"
111,1.120000e-01,"energy increasing: dE/dt=371.135957"
112,1.130000e-01,"theta bounds violated: [-1.000058, 1.107843]"
112,1.130000e-01,"divU large: L2=1.750369, Linf=424.643514"
112,1.130000e-01,"energy increasing: dE/dt=374.495594"
113,1.140000e-01,"theta bounds violated: [-1.000058, 1.108004]"
113,1.140000e-01,"divU large: L2=1.750335, Linf=424.635494"
113,1.140000e-01,"energy increasing: dE/dt=377.855258"
114,1.150000e-01,"theta bounds violated: [-1.000058, 1.108163]"
114,1.150000e-01,"divU large: L2=1.750302, Linf=424.627518"
114,1.150000e-01,"energy increasing: dE/dt=381.214948"
115,1.160000e-01,"theta bounds violated: [-1.000058, 1.108321]"
115,1.160000e-01,"divU large: L2=1.750269, Linf=424.619587"
115,1.160000e-01,"energy increasing: dE/dt=384.574667"
116,1.170000e-01,"theta bounds violated: [-1.000058, 1.108477]"
116,1.170000e-01,"divU large: L2=1.750236, Linf=424.611697"
116,1.170000e-01,"energy increasing: dE/dt=387.934414"
117,1.180000e-01,"theta bounds violated: [-1.000059, 1.108632]"
117,1.180000e-01,"divU large: L2=1.750203, Linf=424.603850"
117,1.180000e-01,"energy increasing: dE/dt=391.294189"
118,1.190000e-01,"theta bounds violated: [-1.000059, 1.108785]"
118,1.190000e-01,"divU large: L2=1.750171, Linf=424.596042"
118,1.190000e-01,"energy increasing: dE/dt=394.653995"
