step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_total,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
77,7.800000e-02,1.000000e-03,-1.000047e+00,1.101035e+00,-2.000000e-01,9.435139e-01,8.793694e-03,0,0.000000e+00,1.345599e+00,-3.267025e+00,7.646533e-02,6.444542e+00,2.208718e+00,9.955160e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.388531e-01,-8.427028e-01,1.339876e-01,-8.427030e-01,1.339871e-01,1.055710e+00,2.598116e-05,1.751705e+00,4.249633e+02,1.194399e-01,-1.272749e+00,2.243900e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.435983e+00,1.089870e+01,2.569210e+02,0.000000e+00,0.000000e+00,0.000000e+00
78,7.900000e-02,1.000000e-03,-1.000047e+00,1.101271e+00,-2.000000e-01,9.435227e-01,8.797754e-03,0,0.000000e+00,1.362046e+00,-3.309461e+00,7.745708e-02,6.528609e+00,2.238796e+00,1.021543e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.086778e-01,-8.426818e-01,1.339840e-01,-8.426820e-01,1.339835e-01,1.055683e+00,2.607787e-05,1.751661e+00,4.249528e+02,1.194369e-01,-1.273070e+00,2.243851e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.454432e+00,1.115898e+01,2.602800e+02,0.000000e+00,0.000000e+00,0.000000e+00
79,8.000000e-02,1.000000e-03,-1.000047e+00,1.101503e+00,-2.000000e-01,9.435315e-01,8.801738e-03,0,0.000000e+00,1.336998e+00,-3.351898e+00,7.844888e-02,6.612671e+00,2.268867e+00,1.047906e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.069948e-01,-8.426610e-01,1.339804e-01,-8.426612e-01,1.339799e-01,1.055657e+00,2.617679e-05,1.751617e+00,4.249423e+02,1.194339e-01,-1.273378e+00,2.243802e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.543857e+00,1.142262e+01,2.636390e+02,0.000000e+00,0.000000e+00,0.000000e+00
80,8.100000e-02,1.000000e-03,-1.000048e+00,1.101733e+00,-2.000000e-01,9.435403e-01,8.805646e-03,0,0.000000e+00,1.315039e+00,-3.394335e+00,7.944074e-02,6.696730e+00,2.298929e+00,1.074605e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.095789e-01,-8.426403e-01,1.339769e-01,-8.426405e-01,1.339764e-01,1.055631e+00,2.627787e-05,1.751574e+00,4.249320e+02,1.194310e-01,-1.273672e+00,2.243753e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.407374e+00,1.168962e+01,2.669980e+02,0.000000e+00,0.000000e+00,0.000000e+00
81,8.200000e-02,1.000000e-03,-1.000048e+00,1.101959e+00,-2.000000e-01,9.435491e-01,8.809477e-03,0,0.000000e+00,1.366707e+00,-3.436771e+00,8.043265e-02,6.780785e+00,2.328980e+00,1.101640e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.234461e-01,-8.426199e-01,1.339735e-01,-8.426201e-01,1.339729e-01,1.055605e+00,2.638106e-05,1.751531e+00,4.249218e+02,1.194281e-01,-1.273952e+00,2.243705e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.504292e+00,1.195997e+01,2.703570e+02,0.000000e+00,0.000000e+00,0.000000e+00
82,8.300000e-02,1.000000e-03,-1.000048e+00,1.102183e+00,-2.000000e-01,9.435580e-01,8.813231e-03,0,0.000000e+00,1.395632e+00,-3.479208e+00,8.142462e-02,6.864836e+00,2.359017e+00,1.129011e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.040705e-01,-8.425997e-01,1.339700e-01,-8.425999e-01,1.339695e-01,1.055579e+00,2.648631e-05,1.751489e+00,4.249117e+02,1.194252e-01,-1.274218e+00,2.243657e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.422370e+00,1.223369e+01,2.737160e+02,0.000000e+00,0.000000e+00,0.000000e+00
83,8.400000e-02,1.000000e-03,-1.000049e+00,1.102404e+00,-2.000000e-01,9.435668e-01,8.816907e-03,0,0.000000e+00,1.331051e+00,-3.521645e+00,8.241666e-02,6.948882e+00,2.389040e+00,1.156717e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.007110e-01,-8.425797e-01,1.339666e-01,-8.425799e-01,1.339661e-01,1.055554e+00,2.659356e-05,1.751447e+00,4.249016e+02,1.194223e-01,-1.274469e+00,2.243610e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.454834e+00,1.251077e+01,2.770751e+02,0.000000e+00,0.000000e+00,0.000000e+00
84,8.500000e-02,1.000000e-03,-1.000049e+00,1.102622e+00,-2.000000e-01,9.435756e-01,8.820504e-03,0,0.000000e+00,1.321730e+00,-3.564082e+00,8.340877e-02,7.032923e+00,2.419047e+00,1.184760e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.077630e-01,-8.425598e-01,1.339632e-01,-8.425600e-01,1.339627e-01,1.055529e+00,2.670274e-05,1.751405e+00,4.248917e+02,1.194195e-01,-1.274705e+00,2.243564e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.411705e+00,1.279120e+01,2.804341e+02,0.000000e+00,0.000000e+00,0.000000e+00
85,8.600000e-02,1.000000e-03,-1.000050e+00,1.102838e+00,-2.000000e-01,9.435844e-01,8.824023e-03,0,0.000000e+00,1.322093e+00,-3.606520e+00,8.440095e-02,7.116959e+00,2.449038e+00,1.213138e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.072791e-01,-8.425402e-01,1.339599e-01,-8.425404e-01,1.339593e-01,1.055504e+00,2.681379e-05,1.751364e+00,4.248819e+02,1.194167e-01,-1.274925e+00,2.243517e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.391416e+00,1.307499e+01,2.837932e+02,0.000000e+00,0.000000e+00,0.000000e+00
86,8.700000e-02,1.000000e-03,-1.000050e+00,1.103051e+00,-2.000000e-01,9.435932e-01,8.827461e-03,0,0.000000e+00,1.352168e+00,-3.648957e+00,8.539320e-02,7.200989e+00,2.479011e+00,1.241852e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.052623e-01,-8.425207e-01,1.339566e-01,-8.425209e-01,1.339560e-01,1.055480e+00,2.692662e-05,1.751323e+00,4.248721e+02,1.194139e-01,-1.275130e+00,2.243471e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.406732e+00,1.336214e+01,2.871523e+02,0.000000e+00,0.000000e+00,0.000000e+00
87,8.800000e-02,1.000000e-03,-1.000050e+00,1.103261e+00,-2.000000e-01,9.436021e-01,8.830819e-03,0,0.000000e+00,1.320641e+00,-3.691394e+00,8.638553e-02,7.285014e+00,2.508966e+00,1.270903e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.102126e-01,-8.425014e-01,1.339533e-01,-8.425016e-01,1.339527e-01,1.055455e+00,2.704117e-05,1.751283e+00,4.248624e+02,1.194111e-01,-1.275319e+00,2.243426e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.416963e+00,1.365266e+01,2.905114e+02,0.000000e+00,0.000000e+00,0.000000e+00
88,8.900000e-02,1.000000e-03,-1.000051e+00,1.103469e+00,-2.000000e-01,9.436109e-01,8.834096e-03,0,0.000000e+00,1.325387e+00,-3.733831e+00,8.737795e-02,7.369033e+00,2.538902e+00,1.300289e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.377670e-01,-8.424823e-01,1.339500e-01,-8.424825e-01,1.339495e-01,1.055431e+00,2.715735e-05,1.751243e+00,4.248528e+02,1.194084e-01,-1.275491e+00,2.243380e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.418025e+00,1.394653e+01,2.938706e+02,0.000000e+00,0.000000e+00,0.000000e+00
89,9.000000e-02,1.000000e-03,-1.000051e+00,1.103675e+00,-2.000000e-01,9.436198e-01,8.837290e-03,0,0.000000e+00,1.328912e+00,-3.776269e+00,8.837045e-02,7.453046e+00,2.568821e+00,1.330011e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.073606e-01,-8.424633e-01,1.339468e-01,-8.424635e-01,1.339462e-01,1.055407e+00,2.727508e-05,1.751203e+00,4.248433e+02,1.194057e-01,-1.275646e+00,2.243336e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.453060e+00,1.424376e+01,2.972297e+02,0.000000e+00,0.000000e+00,0.000000e+00
90,9.100000e-02,1.000000e-03,-1.000051e+00,1.103878e+00,-2.000000e-01,9.436286e-01,8.840401e-03,0,0.000000e+00,1.320921e+00,-3.818706e+00,8.936304e-02,7.537053e+00,2.598720e+00,1.360069e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.106925e-01,-8.424445e-01,1.339436e-01,-8.424447e-01,1.339430e-01,1.055383e+00,2.739426e-05,1.751164e+00,4.248339e+02,1.194030e-01,-1.275784e+00,2.243291e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.479782e+00,1.454435e+01,3.005889e+02,0.000000e+00,0.000000e+00,0.000000e+00
91,9.200000e-02,1.000000e-03,-1.000052e+00,1.104079e+00,-2.000000e-01,9.436374e-01,8.843427e-03,0,0.000000e+00,1.320133e+00,-3.861144e+00,9.035572e-02,7.621053e+00,2.628598e+00,1.390463e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.046132e-01,-8.424258e-01,1.339405e-01,-8.424260e-01,1.339398e-01,1.055360e+00,2.751481e-05,1.751125e+00,4.248246e+02,1.194003e-01,-1.275905e+00,2.243247e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.402660e+00,1.484829e+01,3.039481e+02,0.000000e+00,0.000000e+00,0.000000e+00
92,9.300000e-02,1.000000e-03,-1.000052e+00,1.104278e+00,-2.000000e-01,9.436463e-01,8.846368e-03,0,0.000000e+00,1.338491e+00,-3.903581e+00,9.134850e-02,7.705047e+00,2.658454e+00,1.421193e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.060488e-01,-8.424073e-01,1.339373e-01,-8.424075e-01,1.339367e-01,1.055336e+00,2.763661e-05,1.751086e+00,4.248153e+02,1.193977e-01,-1.276007e+00,2.243203e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.479050e+00,1.515560e+01,3.073073e+02,0.000000e+00,0.000000e+00,0.000000e+00
93,9.400000e-02,1.000000e-03,-1.000052e+00,1.104474e+00,-2.000000e-01,9.436551e-01,8.849223e-03,0,0.000000e+00,1.333870e+00,-3.946019e+00,9.234137e-02,7.789035e+00,2.688288e+00,1.452258e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.065652e-01,-8.423890e-01,1.339342e-01,-8.423892e-01,1.339336e-01,1.055313e+00,2.775958e-05,1.751048e+00,4.248061e+02,1.193950e-01,-1.276090e+00,2.243160e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.447888e+00,1.546627e+01,3.106665e+02,0.000000e+00,0.000000e+00,0.000000e+00
94,9.500000e-02,1.000000e-03,-1.000053e+00,1.104669e+00,-2.000000e-01,9.436640e-01,8.851990e-03,0,0.000000e+00,1.365020e+00,-3.988457e+00,9.333434e-02,7.873015e+00,2.718100e+00,1.483660e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.031717e-01,-8.423708e-01,1.339311e-01,-8.423710e-01,1.339305e-01,1.055290e+00,2.788359e-05,1.751010e+00,4.247970e+02,1.193924e-01,-1.276154e+00,2.243117e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.452756e+00,1.578029e+01,3.140257e+02,0.000000e+00,0.000000e+00,0.000000e+00
95,9.600000e-02,1.000000e-03,-1.000053e+00,1.104861e+00,-2.000000e-01,9.436728e-01,8.854669e-03,0,0.000000e+00,1.377078e+00,-4.030894e+00,9.432741e-02,7.956989e+00,2.747890e+00,1.515398e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.042831e-01,-8.423527e-01,1.339280e-01,-8.423529e-01,1.339274e-01,1.055267e+00,2.800853e-05,1.750972e+00,4.247879e+02,1.193899e-01,-1.276198e+00,2.243074e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.460080e+00,1.609768e+01,3.173850e+02,0.000000e+00,0.000000e+00,0.000000e+00
96,9.700000e-02,1.000000e-03,-1.000053e+00,1.105051e+00,-2.000000e-01,9.436817e-01,8.857258e-03,0,0.000000e+00,1.365563e+00,-4.073332e+00,9.532059e-02,8.040956e+00,2.777657e+00,1.547471e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.662992e-01,-8.423348e-01,1.339250e-01,-8.423350e-01,1.339243e-01,1.055245e+00,2.813430e-05,1.750934e+00,4.247790e+02,1.193873e-01,-1.276222e+00,2.243032e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.524756e+00,1.641842e+01,3.207442e+02,0.000000e+00,0.000000e+00,0.000000e+00
97,9.800000e-02,1.000000e-03,-1.000054e+00,1.105239e+00,-2.000000e-01,9.436906e-01,8.859757e-03,0,0.000000e+00,1.372962e+00,-4.115770e+00,9.631387e-02,8.124916e+00,2.807408e+00,1.579881e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.046491e-01,-8.423170e-01,1.339220e-01,-8.423172e-01,1.339213e-01,1.055222e+00,2.826077e-05,1.750897e+00,4.247700e+02,1.193848e-01,-1.276226e+00,2.242989e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.428861e+00,1.674253e+01,3.241035e+02,0.000000e+00,0.000000e+00,0.000000e+00
98,9.900000e-02,1.000000e-03,-1.000054e+00,1.105425e+00,-2.000000e-01,9.436994e-01,8.862164e-03,0,0.000000e+00,1.348085e+00,-4.158207e+00,9.730727e-02,8.208870e+00,2.837136e+00,1.612626e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.036166e-01,-8.422993e-01,1.339190e-01,-8.422996e-01,1.339183e-01,1.055200e+00,2.838780e-05,1.750860e+00,4.247612e+02,1.193822e-01,-1.276208e+00,2.242948e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.445496e+00,1.706999e+01,3.274629e+02,0.000000e+00,0.000000e+00,0.000000e+00
99,1.000000e-01,1.000000e-03,-1.000054e+00,1.105609e+00,-2.000000e-01,9.437083e-01,8.864478e-03,0,0.000000e+00,1.325879e+00,-4.200645e+00,9.830077e-02,8.292816e+00,2.866841e+00,1.645707e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.412560e-01,-8.422818e-01,1.339160e-01,-8.422820e-01,1.339153e-01,1.055178e+00,2.851528e-05,1.750823e+00,4.247524e+02,1.193797e-01,-1.276168e+00,2.242906e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.492269e+00,1.740081e+01,3.308222e+02,0.000000e+00,0.000000e+00,0.000000e+00
100,1.010000e-01,1.000000e-03,-1.000054e+00,1.105792e+00,-2.000000e-01,9.437171e-01,8.866698e-03,0,0.000000e+00,1.326997e+00,-4.243083e+00,9.929438e-02,8.376755e+00,2.896522e+00,1.679125e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.002675e-01,-8.422644e-01,1.339130e-01,-8.422647e-01,1.339124e-01,1.055156e+00,2.864306e-05,1.750787e+00,4.247437e+02,1.193772e-01,-1.276106e+00,2.242865e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.420216e+00,1.773499e+01,3.341816e+02,0.000000e+00,0.000000e+00,0.000000e+00
101,1.020000e-01,1.000000e-03,-1.000055e+00,1.105972e+00,-2.000000e-01,9.437260e-01,8.868823e-03,0,0.000000e+00,1.349441e+00,-4.285521e+00,1.002881e-01,8.460687e+00,2.926180e+00,1.712878e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.030098e-01,-8.422471e-01,1.339101e-01,-8.422474e-01,1.339094e-01,1.055134e+00,2.877101e-05,1.750751e+00,4.247350e+02,1.193748e-01,-1.276022e+00,2.242824e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.454257e+00,1.807253e+01,3.375409e+02,0.000000e+00,0.000000e+00,0.000000e+00
102,1.030000e-01,1.000000e-03,-1.000055e+00,1.106151e+00,-2.000000e-01,9.437349e-01,8.870852e-03,0,0.000000e+00,1.324775e+00,-4.327959e+00,1.012819e-01,8.544612e+00,2.955815e+00,1.746967e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.608017e-01,-8.422300e-01,1.339072e-01,-8.422302e-01,1.339065e-01,1.055112e+00,2.889899e-05,1.750715e+00,4.247265e+02,1.193723e-01,-1.275914e+00,2.242783e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.531065e+00,1.841343e+01,3.409003e+02,0.000000e+00,0.000000e+00,0.000000e+00
103,1.040000e-01,1.000000e-03,-1.000055e+00,1.106327e+00,-2.000000e-01,9.437438e-01,8.872785e-03,0,0.000000e+00,1.440308e+00,-4.370397e+00,1.022759e-01,8.628530e+00,2.985426e+00,1.781392e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.699397e-01,-8.422129e-01,1.339043e-01,-8.422132e-01,1.339036e-01,1.055091e+00,2.902684e-05,1.750679e+00,4.247179e+02,1.193699e-01,-1.275783e+00,2.242743e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.492883e+00,1.875769e+01,3.442598e+02,0.000000e+00,0.000000e+00,0.000000e+00
104,1.050000e-01,1.000000e-03,-1.000056e+00,1.106503e+00,-2.000000e-01,9.437526e-01,8.874619e-03,0,0.000000e+00,1.349304e+00,-4.412834e+00,1.032700e-01,8.712440e+00,3.015015e+00,1.816153e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.041859e-01,-8.421960e-01,1.339015e-01,-8.421963e-01,1.339008e-01,1.055069e+00,2.915441e-05,1.750644e+00,4.247094e+02,1.193675e-01,-1.275628e+00,2.242702e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.454050e+00,1.910531e+01,3.476192e+02,0.000000e+00,0.000000e+00,0.000000e+00
105,1.060000e-01,1.000000e-03,-1.000056e+00,1.106676e+00,-2.000000e-01,9.437615e-01,8.876354e-03,0,0.000000e+00,1.351158e+00,-4.455272e+00,1.042641e-01,8.796344e+00,3.044580e+00,1.851250e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.033002e-01,-8.421792e-01,1.338986e-01,-8.421795e-01,1.338979e-01,1.055048e+00,2.928156e-05,1.750609e+00,4.247010e+02,1.193651e-01,-1.275448e+00,2.242662e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.624717e+00,1.945629e+01,3.509787e+02,0.000000e+00,0.000000e+00,0.000000e+00
106,1.070000e-01,1.000000e-03,-1.000056e+00,1.106847e+00,-2.000000e-01,9.437704e-01,8.877989e-03,0,0.000000e+00,1.371105e+00,-4.497710e+00,1.052585e-01,8.880241e+00,3.074123e+00,1.886683e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.048744e-01,-8.421625e-01,1.338958e-01,-8.421628e-01,1.338951e-01,1.055027e+00,2.940811e-05,1.750574e+00,4.246926e+02,1.193627e-01,-1.275243e+00,2.242623e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.593547e+00,1.981063e+01,3.543382e+02,0.000000e+00,0.000000e+00,0.000000e+00
107,1.080000e-01,1.000000e-03,-1.000056e+00,1.107017e+00,-2.000000e-01,9.437793e-01,8.879524e-03,0,0.000000e+00,1.385999e+00,-4.540148e+00,1.062529e-01,8.964132e+00,3.103650e+00,1.922452e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,1.007144e+00,-8.421459e-01,1.338930e-01,-8.421462e-01,1.338923e-01,1.055006e+00,2.953390e-05,1.750539e+00,4.246843e+02,1.193603e-01,-1.275013e+00,2.242583e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.517800e+00,2.016833e+01,3.576977e+02,0.000000e+00,0.000000e+00,0.000000e+00
108,1.090000e-01,1.000000e-03,-1.000057e+00,1.107186e+00,-2.000000e-01,9.437881e-01,8.880956e-03,0,0.000000e+00,1.326728e+00,-4.582586e+00,1.072474e-01,9.048015e+00,3.133159e+00,1.958557e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.997084e-01,-8.421294e-01,1.338902e-01,-8.421297e-01,1.338895e-01,1.054985e+00,2.965877e-05,1.750505e+00,4.246761e+02,1.193579e-01,-1.274757e+00,2.242544e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.543515e+00,2.052938e+01,3.610572e+02,0.000000e+00,0.000000e+00,0.000000e+00
109,1.100000e-01,1.000000e-03,-1.000057e+00,1.107352e+00,-2.000000e-01,9.437970e-01,8.882286e-03,0,0.000000e+00,1.388851e+00,-4.625024e+00,1.082421e-01,9.131892e+00,3.162647e+00,1.994997e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.220528e-01,-8.421130e-01,1.338874e-01,-8.421133e-01,1.338867e-01,1.054964e+00,2.978255e-05,1.750470e+00,4.246679e+02,1.193556e-01,-1.274476e+00,2.242505e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.623353e+00,2.089380e+01,3.644168e+02,0.000000e+00,0.000000e+00,0.000000e+00
110,1.110000e-01,1.000000e-03,-1.000057e+00,1.107518e+00,-2.000000e-01,9.438059e-01,8.883512e-03,0,0.000000e+00,1.553502e+00,-4.667462e+00,1.092368e-01,9.215762e+00,3.192114e+00,2.031774e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.152131e-01,-8.420968e-01,1.338846e-01,-8.420970e-01,1.338839e-01,1.054944e+00,2.990506e-05,1.750436e+00,4.246597e+02,1.193533e-01,-1.274168e+00,2.242466e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.457607e+00,2.126158e+01,3.677763e+02,0.000000e+00,0.000000e+00,0.000000e+00
111,1.120000e-01,1.000000e-03,-1.000057e+00,1.107681e+00,-2.000000e-01,9.438148e-01,8.884633e-03,0,0.000000e+00,1.601205e+00,-4.709900e+00,1.102317e-01,9.299626e+00,3.221559e+00,2.068887e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.549983e-01,-8.420806e-01,1.338819e-01,-8.420808e-01,1.338812e-01,1.054923e+00,3.002613e-05,1.750402e+00,4.246516e+02,1.193510e-01,-1.273834e+00,2.242428e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.563947e+00,2.163271e+01,3.711360e+02,0.000000e+00,0.000000e+00,0.000000e+00
112,1.130000e-01,1.000000e-03,-1.000058e+00,1.107843e+00,-2.000000e-01,9.438237e-01,8.885649e-03,0,0.000000e+00,1.357357e+00,-4.752338e+00,1.112268e-01,9.383483e+00,3.250984e+00,2.106336e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.204311e-01,-8.420645e-01,1.338792e-01,-8.420647e-01,1.338785e-01,1.054903e+00,3.014556e-05,1.750369e+00,4.246435e+02,1.193487e-01,-1.273473e+00,2.242389e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.519187e+00,2.200721e+01,3.744956e+02,0.000000e+00,0.000000e+00,0.000000e+00
113,1.140000e-01,1.000000e-03,-1.000058e+00,1.108004e+00,-2.000000e-01,9.438326e-01,8.886559e-03,0,0.000000e+00,1.332602e+00,-4.794776e+00,1.122219e-01,9.467334e+00,3.280389e+00,2.144120e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.204958e-01,-8.420485e-01,1.338765e-01,-8.420487e-01,1.338757e-01,1.054883e+00,3.026319e-05,1.750335e+00,4.246355e+02,1.193464e-01,-1.273085e+00,2.242351e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.413803e+00,2.238506e+01,3.778553e+02,0.000000e+00,0.000000e+00,0.000000e+00
114,1.150000e-01,1.000000e-03,-1.000058e+00,1.108163e+00,-2.000000e-01,9.438415e-01,8.887362e-03,0,0.000000e+00,1.339393e+00,-4.837214e+00,1.132171e-01,9.551179e+00,3.309775e+00,2.182241e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.012200e-01,-8.420326e-01,1.338738e-01,-8.420328e-01,1.338730e-01,1.054863e+00,3.037882e-05,1.750302e+00,4.246275e+02,1.193441e-01,-1.272671e+00,2.242313e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.446293e+00,2.276628e+01,3.812149e+02,0.000000e+00,0.000000e+00,0.000000e+00
115,1.160000e-01,1.000000e-03,-1.000058e+00,1.108321e+00,-2.000000e-01,9.438503e-01,8.888058e-03,0,0.000000e+00,1.316292e+00,-4.879652e+00,1.142125e-01,9.635018e+00,3.339141e+00,2.220697e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,9.392760e-01,-8.420167e-01,1.338711e-01,-8.420170e-01,1.338704e-01,1.054843e+00,3.049226e-05,1.750269e+00,4.246196e+02,1.193418e-01,-1.272229e+00,2.242275e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.406004e+00,2.315085e+01,3.845747e+02,0.000000e+00,0.000000e+00,0.000000e+00
116,1.170000e-01,1.000000e-03,-1.000058e+00,1.108477e+00,-2.000000e-01,9.438592e-01,8.888645e-03,0,0.000000e+00,1.321155e+00,-4.922090e+00,1.152080e-01,9.718851e+00,3.368489e+00,2.259490e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.281085e-01,-8.420010e-01,1.338684e-01,-8.420012e-01,1.338677e-01,1.054823e+00,3.060333e-05,1.750236e+00,4.246117e+02,1.193396e-01,-1.271761e+00,2.242238e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.498672e+00,2.353879e+01,3.879344e+02,0.000000e+00,0.000000e+00,0.000000e+00
117,1.180000e-01,1.000000e-03,-1.000059e+00,1.108632e+00,-2.000000e-01,9.438681e-01,8.889124e-03,0,0.000000e+00,1.324714e+00,-4.964528e+00,1.162036e-01,9.802678e+00,3.397824e+00,2.298618e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,7.990864e-01,-8.419853e-01,1.338658e-01,-8.419856e-01,1.338650e-01,1.054803e+00,3.071184e-05,1.750203e+00,4.246038e+02,1.193374e-01,-1.271266e+00,2.242200e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.514943e+00,2.393008e+01,3.912942e+02,0.000000e+00,0.000000e+00,0.000000e+00
118,1.190000e-01,1.000000e-03,-1
